A1,A2,A3,B1,B2,B3,C1,C2,C3
1309069704.25,-1955423528.29,5149435268.97,1345624938.99,-1940997987.34,5150875393.16,1272094212.79,-1208403959.55,5140729347.87
A1,A2,A3,B1,B2,B3,C1,C2,C3
1317740410.97,-1966313498.29,5166554726.84,1343477146.74,-1921818876.31,5167241799.57,1278449484.37,-1233434742.46,5157883483.59
A1,A2,A3,B1,B2,B3,C1,C2,C3
1329007007.37,-1972900352.06,5183771533.81,1338692121.36,-1906236721.40,5183554931.62,1284866444.10,-1259198133.56,5175073544.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1340898051.94,-1975504727.96,5201003670.14,1333239891.88,-1893896421.94,5199896420.07,1291346504.45,-1285728595.18,5192299919.79
A1,A2,A3,B1,B2,B3,C1,C2,C3
1352536918.27,-1974719323.65,5218218949.16,1327996330.08,-1884166211.13,5216298047.15,1297890420.03,-1313065196.46,5209563013.69
A1,A2,A3,B1,B2,B3,C1,C2,C3
1363485858.17,-1970986835.96,5235402694.95,1323399081.71,-1876559075.21,5232774062.56,1304498293.30,-1341252254.31,5226863252.50
A1,A2,A3,B1,B2,B3,C1,C2,C3
1373474047.98,-1964612576.17,5252546127.00,1319719460.90,-1870719140.54,5249332786.68,1311169633.79,-1370340331.10,5244201096.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
1382292677.05,-1955806762.00,5269642235.65,1317167265.70,-1866377941.89,5265980717.36,1317903454.09,-1400387674.35,5261577056.99
A1,A2,A3,B1,B2,B3,C1,C2,C3
1389746097.50,-1944714717.79,5286683961.58,1315939477.72,-1863322158.94,5282724324.29,1324698420.47,-1431462280.02,5278991724.13
A1,A2,A3,B1,B2,B3,C1,C2,C3
1395620921.97,-1931437291.70,5303663056.60,1316250918.87,-1861370182.26,5299571148.84,1331553098.40,-1463644909.40,5296445804.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
1399656874.04,-1916047483.11,5320568984.11,1318362990.75,-1860350916.53,5316530842.45,1338466362.69,-1497033658.42,5313940183.43
A1,A2,A3,B1,B2,B3,C1,C2,C3
1401507564.55,-1898611586.14,5337387427.74,1322622205.38,-1860075370.47,5333616558.93,1345438090.47,-1531751224.24,5331476023.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
1400675068.54,-1879234688.37,5354097901.30,1329524452.84,-1860278827.67,5350847177.26,1352470316.62,-1567957235.69,5349054931.43
A1,A2,A3,B1,B2,B3,C1,C2,C3
1396394542.30,-1858200534.12,5370670101.07,1339828646.23,-1860458161.95,5368250657.09,1359568971.75,-1605871074.64,5366679251.84
A1,A2,A3,B1,B2,B3,C1,C2,C3
1387539907.52,-1836494825.28,5387064816.87,1354649917.32,-1859301102.97,5385862627.84,1366745002.42,-1645819309.52,5384352565.29
A1,A2,A3,B1,B2,B3,C1,C2,C3
1373924236.86,-1817096597.00,5403302338.31,1374171127.89,-1853281774.48,5403657419.44,1374002474.16,-1688348781.45,5402080252.25
A1,A2,A3,B1,B2,B3,C1,C2,C3
1360038951.91,-1801926282.53,5419594759.00,1394014215.48,-1839410520.07,5421417652.72,1381228027.87,-1734528713.58,5419867598.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
1350809671.25,-1787350675.80,5436120046.93,1410370040.22,-1819090230.18,5438992308.95,1387305184.81,-1786589421.54,5437687654.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
1349876101.52,-1774198501.86,5453043150.34,1419222601.36,-1794089639.94,5456224924.36,1392610239.12,-1841933445.16,5455531935.30
A1,A2,A3,B1,B2,B3,C1,C2,C3
1354472720.64,-1764611463.37,5470265116.78,1421261291.00,-1771071230.82,5473208663.78,1399219320.77,-1891756600.28,5473406229.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
1363552916.94,-1757178713.24,5487727353.88,1419038519.27,-1749827084.93,5490051690.67,1405626631.28,-1937677651.91,5491260965.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1377506202.43,-1750390613.06,5505432300.36,1412168882.94,-1730634635.43,5506740015.14,1411828061.90,-1980928805.30,5509107694.49
A1,A2,A3,B1,B2,B3,C1,C2,C3
1396893942.63,-1741111783.13,5523374336.02,1400037056.94,-1716018785.65,5523271118.26,1417877572.15,-2022120536.81,5526954555.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
1416939854.59,-1724417417.85,5541300477.73,1387376156.63,-1710531113.55,5539892567.88,1423818329.65,-2061626074.08,5544806964.39
A1,A2,A3,B1,B2,B3,C1,C2,C3
1430829397.01,-1704437724.09,5558955978.23,1380974661.56,-1709783824.43,5556855534.84,1429676396.13,-2099703004.94,5562668496.93
A1,A2,A3,B1,B2,B3,C1,C2,C3
1439564258.93,-1685391917.83,5576424223.29,1379818662.78,-1709373101.70,5574074348.97,1435463991.51,-2136535930.00,5580541437.74
A1,A2,A3,B1,B2,B3,C1,C2,C3
1444548607.25,-1668327163.30,5593775773.04,1382496686.27,-1708116050.83,5591476842.91,1441188422.90,-2172260579.56,5598427394.05
A1,A2,A3,B1,B2,B3,C1,C2,C3
1446572220.94,-1653620802.27,5611048299.75,1388212738.19,-1705531396.30,5609024086.90,1446855905.17,-2206980887.38,5616327623.34
A1,A2,A3,B1,B2,B3,C1,C2,C3
1446120934.30,-1641551261.83,5628265418.39,1396475022.85,-1701258093.29,5626691422.37,1452472399.73,-2240779471.17,5634243169.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1443544306.13,-1632458013.13,5645445444.39,1406928244.11,-1694888959.35,5644459641.81,1458043643.90,-2273724042.25,5652174923.80
A1,A2,A3,B1,B2,B3,C1,C2,C3
1439174639.98,-1626854227.44,5662607601.97,1419234746.60,-1685853939.91,5662308748.61,1463574989.51,-2305871483.90,5670123659.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
1433531145.42,-1625602566.78,5679782507.35,1432870558.88,-1673241625.91,5680207457.08,1469071198.42,-2337270543.18,5688090045.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1428075696.91,-1630168198.63,5697047189.59,1446369867.94,-1655544438.48,5698078164.52,1474536209.19,-2367963631.47,5706074655.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1427640029.60,-1640721009.80,5714611764.69,1454898091.09,-1632555321.72,5715710278.27,1479972869.35,-2397987917.87,5724077967.04
A1,A2,A3,B1,B2,B3,C1,C2,C3
1435004210.85,-1650133678.51,5732528356.19,1455673389.99,-1611369306.76,5733051291.00,1485382949.89,-2427375693.02,5742100362.81
A1,A2,A3,B1,B2,B3,C1,C2,C3
1445581498.24,-1654869161.86,5750565369.53,1453281020.89,-1595495580.27,5750332468.01,1490767936.97,-2456154813.13,5760142172.46
A1,A2,A3,B1,B2,B3,C1,C2,C3
1456869238.95,-1655583141.77,5768621051.45,1450221948.59,-1584253895.93,5767655255.90,1496129518.62,-2484349842.65,5778203702.65
A1,A2,A3,B1,B2,B3,C1,C2,C3
1467886734.41,-1652955111.28,5786659550.68,1447475122.87,-1576942629.68,5785055219.83,1501469443.62,-2511982912.55,5796285239.49
A1,A2,A3,B1,B2,B3,C1,C2,C3
1478082996.43,-1647401368.31,5804661053.53,1445589912.40,-1573125340.70,5802551911.86,1506789331.49,-2539074165.76,5814387044.61
A1,A2,A3,B1,B2,B3,C1,C2,C3
1487010477.55,-1639163689.83,5822608548.84,1445012482.67,-1572541843.39,5820162108.32,1512090564.23,-2565642010.90,5832509352.84
A1,A2,A3,B1,B2,B3,C1,C2,C3
1494174598.06,-1628375957.19,5840481968.86,1446236310.06,-1575041418.31,5837905669.06,1517374245.13,-2591703286.07,5850652372.08
A1,A2,A3,B1,B2,B3,C1,C2,C3
1498881960.53,-1615128613.75,5858252253.03,1449953961.04,-1580518240.12,5855811472.38,1522641205.17,-2617273373.24,5868816284.59
A1,A2,A3,B1,B2,B3,C1,C2,C3
1499952099.56,-1599647487.67,5875870611.50,1457345297.21,-1588732471.83,5873928148.73,1527892048.15,-2642366281.23,5887001249.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
1495184797.95,-1583288734.61,5893255009.22,1470610066.08,-1598315257.91,5892337592.02,1533127243.75,-2666994709.92,5905207408.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
1483998220.93,-1571759167.02,5910434659.53,1490329592.79,-1603548297.69,5911010457.56,1538347301.59,-2691170147.55,5923434892.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
1473374276.51,-1567915161.16,5927738034.12,1509521256.50,-1601564651.29,5929618142.35,1543552934.53,-2714903157.70,5941683833.54
A1,A2,A3,B1,B2,B3,C1,C2,C3
1466498542.57,-1568193324.63,5945268678.58,1524998711.82,-1595917765.11,5948056973.01,1548744910.07,-2738203686.40,5959954358.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
1463323985.64,-1570538523.32,5963005001.39,1536808364.15,-1588653440.12,5966348425.12,1553923856.28,-2761081066.78,5978246583.48
A1,A2,A3,B1,B2,B3,C1,C2,C3
1463573732.61,-1573981326.57,5980925827.36,1545226617.27,-1580732444.16,5984513571.18,1559090242.47,-2783543961.67,5996560611.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1467079951.97,-1577928297.10,5999018265.56,1550420947.75,-1572740226.35,6002565210.77,1564244423.61,-2805600359.22,6014896533.68
A1,A2,A3,B1,B2,B3,C1,C2,C3
1473794325.55,-1581901489.84,6017275681.59,1552439380.68,-1565147386.46,6020509895.69,1569386692.76,-2827257604.73,6033254432.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
1483781033.71,-1585394952.40,6035696029.05,1551217457.06,-1558453122.18,6038349596.07,1574517328.56,-2848522452.88,6051634384.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1497211921.16,-1587710779.47,6054280080.29,1546583029.15,-1553349109.20,6056083467.14,1579636634.05,-2869401133.34,6070036462.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
1514289733.24,-1587607147.47,6073024763.83,1538332996.77,-1551071388.20,6073714510.07,1584744964.07,-2889899428.97,6088460736.10
A1,A2,A3,B1,B2,B3,C1,C2,C3
1534390098.02,-1582429048.78,6091877864.90,1527091319.11,-1554269535.86,6091294870.10,1589842731.35,-2910022770.73,6106907275.00
A1,A2,A3,B1,B2,B3,C1,C2,C3
1552098809.09,-1569917420.05,6110584246.81,1518271783.58,-1565197432.26,6109079616.51,1594930354.89,-2929776341.87,6125376146.68
A1,A2,A3,B1,B2,B3,C1,C2,C3
1562768473.83,-1555736467.17,6128997280.51,1516521484.22,-1578185925.36,6127215318.38,1600008133.29,-2949165088.56,6143867411.11
A1,A2,A3,B1,B2,B3,C1,C2,C3
1568595992.75,-1543789012.46,6147248915.85,1519643354.45,-1589327600.86,6145569975.00,1605076232.60,-2968193602.76,6162381119.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1571408858.90,-1534726274.08,6165424211.41,1525809761.03,-1597967024.14,6164058481.59,1610134793.02,-2986866100.95,6180917317.00
A1,A2,A3,B1,B2,B3,C1,C2,C3
1572172362.30,-1528640963.68,6183565703.85,1534055239.59,-1604007584.42,6182638256.87,1615183988.89,-3005186482.25,6199476049.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
1571482210.65,-1525588530.62,6201699626.92,1543783859.59,-1607390191.57,6201283022.80,1620224043.06,-3023158387.43,6218057360.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
1569785934.49,-1525686151.57,6219846407.81,1554547826.01,-1607994240.23,6219972308.16,1625255220.00,-3040785245.19,6236661294.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
1567507729.59,-1529154611.56,6238026452.96,1565922654.71,-1605595695.25,6238685663.13,1630277808.09,-3058070305.63,6255287893.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
1565180658.53,-1536366284.53,6256266309.52,1577374995.01,-1599819089.75,6257396498.67,1635292095.41,-3075016661.71,6273937201.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
1563724933.13,-1547902247.59,6274611217.47,1587984376.07,-1590080402.91,6276059535.62,1640298341.02,-3091627257.12,6292609256.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
1565302055.55,-1564320401.49,6293159760.29,1595589096.40,-1575818950.69,6294576155.39,1645296744.21,-3107904875.18,6311304094.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
1574134336.84,-1583002538.08,6312069217.45,1595966722.96,-1559650361.95,6312789048.72,1650287426.99,-3123852095.15,6330021743.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1588728534.45,-1596875038.10,6331207821.88,1590610402.91,-1548645937.88,6330829956.48,1655270484.74,-3139471235.10,6348762231.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1603941801.05,-1605286833.07,6350347452.38,1584662824.17,-1543454646.27,6348926973.00,1660246076.89,-3154764395.74,6367525584.62
A1,A2,A3,B1,B2,B3,C1,C2,C3
1618008383.43,-1609783974.48,6369426629.39,1579889526.29,-1542528460.95,6367141549.83,1665214417.08,-3169733551.74,6386311830.78
A1,A2,A3,B1,B2,B3,C1,C2,C3
1630374221.42,-1611343545.11,6388430744.57,1576844352.34,-1544888421.00,6385488268.06,1670175722.41,-3184380581.25,6405120997.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
1640751266.68,-1610557727.59,6407353004.78,1575815163.18,-1549940565.89,6403973895.83,1675130180.37,-3198707262.16,6423953109.40
A1,A2,A3,B1,B2,B3,C1,C2,C3
1648886419.82,-1607824879.63,6426186280.08,1577054916.43,-1557284872.83,6422605541.09,1680077932.73,-3212715259.55,6442808188.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1654470870.82,-1603455685.84,6444920201.98,1580872330.29,-1566609119.11,6441393553.74,1685019071.30,-3226406111.52,6461686254.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
1657063231.39,-1597759842.26,6463538671.57,1587708746.24,-1577602211.12,6460354017.37,1689953642.89,-3239781215.64,6480587321.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
1655972481.06,-1591192225.40,6482016199.73,1598255169.20,-1589808026.39,6479512408.57,1694881663.07,-3252841817.88,6499511401.70
A1,A2,A3,B1,B2,B3,C1,C2,C3
1650080370.15,-1584808304.88,6500314578.34,1613629840.85,-1602170006.74,6498906924.75,1699803139.82,-3265589006.78,6518458506.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
1638469463.23,-1581909480.08,6518425642.84,1634750159.98,-1611385812.68,6518545719.94,1704718109.78,-3278023722.46,6537428647.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1625773915.55,-1587019638.04,6536592427.05,1656981872.88,-1612930716.80,6538185748.07,1709626671.42,-3290146805.30,6556421834.88
A1,A2,A3,B1,B2,B3,C1,C2,C3
1617735471.68,-1597026783.76,6555033076.82,1674583112.54,-1609915905.86,6557608850.31,1714528947.17,-3301959063.53,6575438082.87
A1,A2,A3,B1,B2,B3,C1,C2,C3
1614346002.28,-1608449625.25,6573714104.47,1687561933.43,-1605821915.78,6576848503.93,1719425011.91,-3313461253.22,6594477401.60
A1,A2,A3,B1,B2,B3,C1,C2,C3
1614785017.53,-1619971113.00,6592587567.81,1696738802.57,-1601965145.77,6595952643.93,1724314888.43,-3324654024.67,6613539798.25
A1,A2,A3,B1,B2,B3,C1,C2,C3
1618495996.30,-1630979393.93,6611623627.91,1702670246.11,-1598956928.14,6614951104.52,1729198571.73,-3335537898.66,6632625277.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1625129063.66,-1641071993.02,6630803355.98,1705706148.65,-1597199350.39,6633862811.19,1734076052.12,-3346113262.69,6651733842.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1634462903.75,-1649885951.60,6650113746.98,1706067822.70,-1597055110.73,6652700766.38,1738947332.95,-3356380377.23,6670865496.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1646352683.66,-1657001782.11,6669544558.14,1703900072.53,-1598943551.25,6671475210.23,1743812442.87,-3366339387.75,6690020241.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1660676454.44,-1661836932.03,6689084982.08,1699324786.87,-1603447177.65,6690196947.07,1748671442.10,-3375990341.09,6709198080.85
A1,A2,A3,B1,B2,B3,C1,C2,C3
1677205489.63,-1663453618.52,6708716222.44,1692570601.43,-1611503804.63,6708884769.65,1753524421.38,-3385333205.36,6728399017.91
A1,A2,A3,B1,B2,B3,C1,C2,C3
1695039640.57,-1660194865.10,6728383664.02,1684537556.34,-1624770497.18,6727593289.34,1758371489.24,-3394367892.05,6747623056.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1710307962.31,-1650491615.99,6747905332.76,1679096503.77,-1644816440.10,6746504477.41,1763212738.48,-3403094272.18,6766870199.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
1718109758.27,-1639053375.60,6767114581.69,1681148113.43,-1666932323.30,6765784981.54,1768048195.95,-3411512151.38,6786140446.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
1720826714.50,-1631016852.84,6786163079.33,1688310729.43,-1685981766.60,6785283137.62,1772877831.49,-3419621200.95,6805433793.05
A1,A2,A3,B1,B2,B3,C1,C2,C3
1721165480.69,-1626909597.68,6805172644.45,1697877724.78,-1701437691.28,6804877132.35,1777701622.40,-3427420949.62,6824750233.20
A1,A2,A3,B1,B2,B3,C1,C2,C3
1720378039.79,-1626424987.05,6824194383.98,1708597104.77,-1713607296.91,6824515863.79,1782519580.47,-3434910820.92,6844089762.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1719142039.97,-1629300530.27,6843255041.23,1719791177.83,-1722753726.69,6844172592.96,1787331749.05,-3442090162.30,6863452375.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
1717922262.92,-1635382086.15,6862373205.24,1730995099.29,-1729031833.77,6863828734.87,1792138191.16,-3448958261.80,6882838069.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1717121091.01,-1644611827.78,6881565689.17,1741806418.71,-1732500209.03,6883467480.71,1796938974.85,-3455514355.47,6902246840.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
1717174602.29,-1657017043.83,6900851570.40,1751788999.99,-1733132379.68,6903069758.35,1801734158.18,-3461757627.43,6921678681.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1718665699.48,-1672699718.59,6920256973.08,1760359906.49,-1730827236.25,6922609450.53,1806523775.06,-3467687202.84,6941133586.40
A1,A2,A3,B1,B2,B3,C1,C2,C3
1722544127.31,-1691784132.61,6939824063.51,1766569395.44,-1725461446.84,6942044400.02,1811307823.55,-3473302133.07,6960611546.47
A1,A2,A3,B1,B2,B3,C1,C2,C3
1730649881.09,-1714026063.16,6959629916.48,1768577514.30,-1717280281.50,6961297543.88,1816086260.85,-3478601370.79,6980112549.65
A1,A2,A3,B1,B2,B3,C1,C2,C3
1745789611.03,-1736474219.67,6979767552.39,1763577682.42,-1709236212.18,6980275875.93,1820859017.42,-3483583734.62,6999636581.68
A1,A2,A3,B1,B2,B3,C1,C2,C3
1765542023.98,-1752945668.51,7000073635.06,1753991234.68,-1707513505.87,6999142746.87,1825626051.52,-3488247891.20,7019183628.07
A1,A2,A3,B1,B2,B3,C1,C2,C3
1784292456.97,-1763625214.29,7020307639.80,1745432804.39,-1711928788.36,7018138693.70,1830387392.83,-3492592410.14,7038753676.50
A1,A2,A3,B1,B2,B3,C1,C2,C3
1800484298.91,-1770823148.22,7040424386.45,1739458941.49,-1720173244.08,7037308908.01,1835143102.48,-3496615815.78,7058346715.54
A1,A2,A3,B1,B2,B3,C1,C2,C3
1813923358.77,-1775831904.94,7060427797.40,1736263791.61,-1730955968.01,7056649479.99,1839893225.86,-3500316578.52,7077962732.61
A1,A2,A3,B1,B2,B3,C1,C2,C3
1824604409.32,-1779385314.31,7080324632.09,1735852572.51,-1743544739.29,7076153665.12,1844637772.47,-3503693089.34,7097601712.80
A1,A2,A3,B1,B2,B3,C1,C2,C3
1832507480.01,-1781971961.20,7100118679.38,1738245285.70,-1757452685.31,7095817692.16,1849376711.34,-3506743636.00,7117263638.46
A1,A2,A3,B1,B2,B3,C1,C2,C3
1837552159.17,-1783979429.79,7119810158.59,1743522410.23,-1772294057.14,7115641362.18,1854109975.08,-3509466383.24,7136948489.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1839574340.30,-1785783479.33,7139395564.90,1751848146.62,-1787695069.20,7135628202.84,1858837469.68,-3511859357.39,7156656242.26
A1,A2,A3,B1,B2,B3,C1,C2,C3
1838297709.92,-1787843111.45,7158867343.87,1763498914.43,-1803198842.42,7155785793.36,1863559089.05,-3513920435.89,7176386872.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
1833299250.40,-1790879379.51,7178214104.84,1778897830.51,-1818086598.54,7176125550.33,1868274733.98,-3515647343.65,7196140354.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1824079882.25,-1796355791.89,7197428242.07,1798544044.23,-1830897249.29,7196655105.55,1872984334.58,-3517037660.54,7215916662.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
1811383816.30,-1807537048.79,7216572944.97,1821693365.93,-1838368631.29,7217311294.68,1877687869.70,-3518088849.77,7235715770.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
1801046929.85,-1826262457.54,7235917550.66,1842509906.19,-1838664037.22,7237824804.79,1882385351.43,-3518798311.29,7255537654.54
A1,A2,A3,B1,B2,B3,C1,C2,C3
1796765374.65,-1847619644.57,7255574796.63,1857297547.13,-1836698494.36,7258082925.15,1887076745.92,-3519163391.42,7275382288.22
A1,A2,A3,B1,B2,B3,C1,C2,C3
1797226771.80,-1868505416.29,7275458513.19,1867368783.10,-1835577981.35,7278171856.92,1891761937.71,-3519181305.10,7295249639.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1801162805.36,-1888033974.76,7295505538.50,1873992088.58,-1836191265.83,7298154797.05,1896440768.28,-3518849082.64,7315139674.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1807808359.65,-1905880267.92,7315679762.29,1877932741.08,-1838866564.67,7318067892.92,1901113075.78,-3518163559.21,7335052354.79
A1,A2,A3,B1,B2,B3,C1,C2,C3
1816672666.41,-1921846193.64,7335958121.28,1879681648.25,-1843805335.41,7337934245.76,1905778720.83,-3517121379.42,7354987642.96
A1,A2,A3,B1,B2,B3,C1,C2,C3
1827405416.98,-1935738212.17,7356323656.75,1879589220.66,-1851204654.49,7357770852.36,1910437601.51,-3515719006.57,7374945500.90
A1,A2,A3,B1,B2,B3,C1,C2,C3
1839719327.23,-1947311506.79,7376761641.52,1877942800.40,-1861313045.64,7377592477.67,1915089659.86,-3513952733.65,7394925890.81
A1,A2,A3,B1,B2,B3,C1,C2,C3
1853325056.42,-1956219988.30,7397256295.70,1875031744.01,-1874480464.13,7397414939.07,1919734880.09,-3511818694.58,7414928775.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1867831996.08,-1961944037.43,7417785817.74,1871246644.83,-1891230544.43,7417260075.69,1924373277.32,-3509312874.18,7434954116.58
A1,A2,A3,B1,B2,B3,C1,C2,C3
1882495590.98,-1963680592.04,7438310434.61,1867332035.73,-1912370507.80,7437167699.15,1929004873.92,-3506431113.33,7455001876.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1895377365.73,-1960421051.79,7458736896.88,1865226402.65,-1938913266.25,7457231100.40,1933629659.34,-3503169100.34,7475072012.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
1902106388.47,-1953547207.54,7478889742.91,1869300773.27,-1969481541.42,7477625788.16,1938247537.76,-3499522322.73,7495164478.93
A1,A2,A3,B1,B2,B3,C1,C2,C3
1902002191.41,-1949513387.83,7498801045.12,1880235797.19,-1997625827.54,7498319743.76,1942858327.36,-3495485957.71,7515279221.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
1899275551.38,-1950632791.10,7518674525.12,1893820858.98,-2021038113.22,7519109301.93,1947461866.75,-3491054818.26,7535416182.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
1896121003.90,-1956171514.11,7538597895.72,1907861500.51,-2040457791.62,7539906805.45,1952058078.52,-3486223414.42,7555575308.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1893416186.72,-1965400767.64,7558602091.69,1921480096.06,-2056619394.69,7560681374.74,1956646950.67,-3480986003.50,7575756543.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1891619904.00,-1977837653.24,7578702314.84,1934217824.91,-2070011804.93,7581417864.23,1961228499.74,-3475336601.42,7595959830.94
A1,A2,A3,B1,B2,B3,C1,C2,C3
1891057178.90,-1993165237.64,7598909573.79,1945749654.23,-2080958192.58,7602105324.23,1965802735.41,-3469268971.23,7616185111.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
1892029440.78,-2011170071.36,7619234844.08,1955774183.19,-2089678523.55,7622732842.48,1970369629.14,-3462776596.48,7636432323.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
1894880706.18,-2031700239.65,7639691524.69,1963947488.19,-2096331548.07,7643287089.07,1974929088.00,-3455852641.71,7656701396.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1900067645.40,-2054624757.01,7660298075.05,1969813075.50,-2101055458.46,7663749680.78,1979480935.42,-3448489900.08,7676992254.17
A1,A2,A3,B1,B2,B3,C1,C2,C3
1908273525.47,-2079756327.28,7681082196.68,1972687946.19,-2104045195.40,7684093000.43,1984024903.29,-3440680727.10,7697304812.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1920624222.07,-2106597637.50,7702087739.61,1971446571.63,-2105806234.62,7704273290.65,1988560644.57,-3432416959.97,7717638979.74
A1,A2,A3,B1,B2,B3,C1,C2,C3
1938817833.36,-2133277361.54,7723370167.76,1964391226.56,-2108218671.14,7724235187.08,1993087786.35,-3423689829.81,7737994655.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1962126427.44,-2154758217.00,7744850121.76,1952250122.20,-2116329207.97,7744058150.83,1997606049.32,-3414489916.01,7758371737.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
1984345747.51,-2169525745.44,7766245460.29,1941227604.40,-2131662274.35,7764024421.96,2002115344.43,-3404807247.78,7778770127.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
2002814207.53,-2180873823.85,7787472683.65,1933985281.44,-2150934410.99,7784217600.27,2006615649.42,-3394631407.41,7799189726.08
A1,A2,A3,B1,B2,B3,C1,C2,C3
2017623076.03,-2190792137.12,7808554669.22,1930432001.68,-2172166905.20,7804614917.89,2011106847.43,-3383951422.69,7819630422.90
A1,A2,A3,B1,B2,B3,C1,C2,C3
2029124699.20,-2200232731.97,7829515683.53,1930215679.84,-2194419412.43,7825192230.91,2015588677.52,-3372755591.48,7840092095.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
2037580849.22,-2209748331.32,7850372283.70,1933074942.67,-2217151805.45,7845933119.33,2020060740.80,-3361031318.06,7860574606.97
A1,A2,A3,B1,B2,B3,C1,C2,C3
2043152840.01,-2219736505.76,7871135215.05,1938848985.03,-2239980158.05,7866826989.66,2024522528.44,-3348764958.06,7881077805.29
A1,A2,A3,B1,B2,B3,C1,C2,C3
2045919697.52,-2230548490.65,7891811230.94,1947459357.72,-2262568082.45,7887867254.74,2028973463.73,-3335941663.91,7901601524.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2045891886.82,-2242560204.04,7912404361.18,1958896185.53,-2284555868.21,7909050064.49,2033412956.79,-3322545227.98,7922145584.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
2043023120.02,-2256250206.52,7932917163.55,1973206291.36,-2305482679.80,7930373052.94,2037840472.63,-3308557925.23,7942709793.51
A1,A2,A3,B1,B2,B3,C1,C2,C3
2037241843.45,-2272333151.19,7953353352.85,1990461630.23,-2324653255.58,7951832707.17,2042255609.87,-3293960364.19,7963293949.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
