Minor_dist,Minor_link,Minor_points
37.87,18,({209, 209.5, 0}{237, 235, 0})
57.69,13,({209, 209.5, 0}{257, 241.5, 0})
58.11,12,({209, 209.5, 0}{257.5, 241.5, 0})
59.55,22,({209, 209.5, 0}{211.5, 150, 0})
0,20,({209, 209.5, 0}{209, 209.5, 0})
37.87,18,({209, 209.5, 0}{237, 235, 0})
57.69,13,({209, 209.5, 0}{257, 241.5, 0})
58.11,12,({209, 209.5, 0}{257.5, 241.5, 0})
59.55,22,({209, 209.5, 0}{211.5, 150, 0})
59.55,21,({211.5, 150, 0}{209, 209.5, 0})
59.55,20,({211.5, 150, 0}{209, 209.5, 0})
88.74,18,({211.5, 150, 0}{237, 235, 0})
89.05,14,({211.5, 150, 0}{298.5, 131, 0})
102.19,13,({211.5, 150, 0}{257, 241.5, 0})
4.92,1,({335.5, 188, 0}{337.5, 183.5, 0})
37.5,5,({335.5, 188, 0}{335.5, 225.5, 0})
37.51,4,({335.5, 188, 0}{334.5, 225.5, 0})
37.65,6,({335.5, 188, 0}{354.5, 220.5, 0})
40.51,2,({335.5, 188, 0}{336.5, 147.5, 0})
4.92,0,({337.5, 183.5, 0}{335.5, 188, 0})
36.01,2,({337.5, 183.5, 0}{336.5, 147.5, 0})
40.72,6,({337.5, 183.5, 0}{354.5, 220.5, 0})
42.05,5,({337.5, 183.5, 0}{335.5, 225.5, 0})
42.11,4,({337.5, 183.5, 0}{334.5, 225.5, 0})
36.01,1,({336.5, 147.5, 0}{337.5, 183.5, 0})
40.51,0,({336.5, 147.5, 0}{335.5, 188, 0})
61.98,19,({336.5, 147.5, 0}{325.5, 86.5, 0})
62.48,20,({336.5, 147.5, 0}{325.5, 86, 0})
69.77,3,({336.5, 147.5, 0}{274, 178.5, 0})
31.89,9,({274, 178.5, 0}{242.5, 173.5, 0})
47.41,12,({274, 178.5, 0}{231.5, 199.5, 0})
48.09,13,({274, 178.5, 0}{230.5, 199, 0})
54.78,10,({274, 178.5, 0}{243.5, 224, 0})
57.68,22,({274, 178.5, 0}{216.5, 183, 0})
1,5,({334.5, 225.5, 0}{335.5, 225.5, 0})
20.3,7,({334.5, 225.5, 0}{331, 245.5, 0})
20.62,6,({334.5, 225.5, 0}{354.5, 220.5, 0})
20.8,8,({334.5, 225.5, 0}{331, 246, 0})
37.51,0,({334.5, 225.5, 0}{335.5, 188, 0})
1,4,({335.5, 225.5, 0}{334.5, 225.5, 0})
19.65,6,({335.5, 225.5, 0}{354.5, 220.5, 0})
20.5,7,({335.5, 225.5, 0}{331, 245.5, 0})
20.99,8,({335.5, 225.5, 0}{331, 246, 0})
37.5,0,({335.5, 225.5, 0}{335.5, 188, 0})
19.65,5,({354.5, 220.5, 0}{335.5, 225.5, 0})
20.62,4,({354.5, 220.5, 0}{334.5, 225.5, 0})
33.02,11,({354.5, 220.5, 0}{373.5, 247.5, 0})
34.31,7,({354.5, 220.5, 0}{331, 245.5, 0})
34.68,8,({354.5, 220.5, 0}{331, 246, 0})
0.5,8,({331, 245.5, 0}{331, 246, 0})
20.3,4,({331, 245.5, 0}{334.5, 225.5, 0})
20.5,5,({331, 245.5, 0}{335.5, 225.5, 0})
33.74,16,({331, 245.5, 0}{357, 267, 0})
34.31,6,({331, 245.5, 0}{354.5, 220.5, 0})
0.5,7,({331, 246, 0}{331, 245.5, 0})
20.8,4,({331, 246, 0}{334.5, 225.5, 0})
20.99,5,({331, 246, 0}{335.5, 225.5, 0})
33.42,16,({331, 246, 0}{357, 267, 0})
34.68,6,({331, 246, 0}{354.5, 220.5, 0})
27.68,22,({242.5, 173.5, 0}{216.5, 183, 0})
28.18,13,({242.5, 173.5, 0}{230.5, 199, 0})
28.23,12,({242.5, 173.5, 0}{231.5, 199.5, 0})
31.89,3,({242.5, 173.5, 0}{274, 178.5, 0})
50.51,10,({242.5, 173.5, 0}{243.5, 224, 0})
9.18,18,({243.5, 224, 0}{235.5, 228.5, 0})
9.18,17,({243.5, 224, 0}{235.5, 228.5, 0})
27.28,12,({243.5, 224, 0}{231.5, 199.5, 0})
28.18,13,({243.5, 224, 0}{230.5, 199, 0})
49.04,21,({243.5, 224, 0}{263, 269, 0})
25.54,16,({373.5, 247.5, 0}{357, 267, 0})
33.02,6,({373.5, 247.5, 0}{354.5, 220.5, 0})
42.53,8,({373.5, 247.5, 0}{331, 246, 0})
42.55,7,({373.5, 247.5, 0}{331, 245.5, 0})
43.91,5,({373.5, 247.5, 0}{335.5, 225.5, 0})
1.12,13,({231.5, 199.5, 0}{230.5, 199, 0})
22.3,22,({231.5, 199.5, 0}{216.5, 183, 0})
27.28,10,({231.5, 199.5, 0}{243.5, 224, 0})
28.23,9,({231.5, 199.5, 0}{242.5, 173.5, 0})
29.27,18,({231.5, 199.5, 0}{235.5, 228.5, 0})
1.12,12,({230.5, 199, 0}{231.5, 199.5, 0})
21.26,22,({230.5, 199, 0}{216.5, 183, 0})
28.18,10,({230.5, 199, 0}{243.5, 224, 0})
28.18,9,({230.5, 199, 0}{242.5, 173.5, 0})
29.92,18,({230.5, 199, 0}{235.5, 228.5, 0})
0,15,({278.5, 101.5, 0}{278.5, 101.5, 0})
49.34,19,({278.5, 101.5, 0}{325.5, 86.5, 0})
49.49,20,({278.5, 101.5, 0}{325.5, 86, 0})
74.03,2,({278.5, 101.5, 0}{336.5, 147.5, 0})
77.13,3,({278.5, 101.5, 0}{274, 178.5, 0})
0,14,({278.5, 101.5, 0}{278.5, 101.5, 0})
49.34,19,({278.5, 101.5, 0}{325.5, 86.5, 0})
49.49,20,({278.5, 101.5, 0}{325.5, 86, 0})
74.03,2,({278.5, 101.5, 0}{336.5, 147.5, 0})
77.13,3,({278.5, 101.5, 0}{274, 178.5, 0})
25.54,11,({357, 267, 0}{373.5, 247.5, 0})
33.42,8,({357, 267, 0}{331, 246, 0})
33.74,7,({357, 267, 0}{331, 245.5, 0})
46.57,6,({357, 267, 0}{354.5, 220.5, 0})
46.74,5,({357, 267, 0}{335.5, 225.5, 0})
0,18,({235.5, 228.5, 0}{235.5, 228.5, 0})
9.18,10,({235.5, 228.5, 0}{243.5, 224, 0})
29.27,12,({235.5, 228.5, 0}{231.5, 199.5, 0})
29.92,13,({235.5, 228.5, 0}{230.5, 199, 0})
48.95,21,({235.5, 228.5, 0}{263, 269, 0})
0,17,({235.5, 228.5, 0}{235.5, 228.5, 0})
9.18,10,({235.5, 228.5, 0}{243.5, 224, 0})
29.27,12,({235.5, 228.5, 0}{231.5, 199.5, 0})
29.92,13,({235.5, 228.5, 0}{230.5, 199, 0})
48.95,21,({235.5, 228.5, 0}{263, 269, 0})
0.5,20,({325.5, 86.5, 0}{325.5, 86, 0})
49.34,15,({325.5, 86.5, 0}{278.5, 101.5, 0})
49.34,14,({325.5, 86.5, 0}{278.5, 101.5, 0})
61.98,2,({325.5, 86.5, 0}{336.5, 147.5, 0})
90.67,25,({325.5, 86.5, 0}{404.5, 131, 0})
0.5,19,({325.5, 86, 0}{325.5, 86.5, 0})
49.49,15,({325.5, 86, 0}{278.5, 101.5, 0})
49.49,14,({325.5, 86, 0}{278.5, 101.5, 0})
62.48,2,({325.5, 86, 0}{336.5, 147.5, 0})
90.92,25,({325.5, 86, 0}{404.5, 131, 0})
48.95,18,({263, 269, 0}{235.5, 228.5, 0})
48.95,17,({263, 269, 0}{235.5, 228.5, 0})
49.04,10,({263, 269, 0}{243.5, 224, 0})
71.78,8,({263, 269, 0}{331, 246, 0})
71.95,7,({263, 269, 0}{331, 245.5, 0})
21.26,13,({216.5, 183, 0}{230.5, 199, 0})
22.3,12,({216.5, 183, 0}{231.5, 199.5, 0})
27.68,9,({216.5, 183, 0}{242.5, 173.5, 0})
49.09,10,({216.5, 183, 0}{243.5, 224, 0})
49.31,18,({216.5, 183, 0}{235.5, 228.5, 0})
0.5,24,({416.5, 172.5, 0}{417, 172.5, 0})
43.2,25,({416.5, 172.5, 0}{404.5, 131, 0})
78.41,6,({416.5, 172.5, 0}{354.5, 220.5, 0})
79.76,1,({416.5, 172.5, 0}{337.5, 183.5, 0})
82.47,0,({416.5, 172.5, 0}{335.5, 188, 0})
0.5,23,({417, 172.5, 0}{416.5, 172.5, 0})
43.34,25,({417, 172.5, 0}{404.5, 131, 0})
78.81,6,({417, 172.5, 0}{354.5, 220.5, 0})
80.26,1,({417, 172.5, 0}{337.5, 183.5, 0})
82.96,0,({417, 172.5, 0}{335.5, 188, 0})
43.2,23,({404.5, 131, 0}{416.5, 172.5, 0})
43.34,24,({404.5, 131, 0}{417, 172.5, 0})
69.97,2,({404.5, 131, 0}{336.5, 147.5, 0})
85.12,1,({404.5, 131, 0}{337.5, 183.5, 0})
89.5,0,({404.5, 131, 0}{335.5, 188, 0})
18.2,4,({316.5, 220.5, 0}{334, 225.5, 0})
18.55,3,({316.5, 220.5, 0}{334.5, 225, 0})
39.01,8,({316.5, 220.5, 0}{317.5, 259.5, 0})
39.08,7,({316.5, 220.5, 0}{355.5, 223, 0})
39.27,1,({316.5, 220.5, 0}{337, 187, 0})
0.71,2,({337, 187, 0}{337.5, 186.5, 0})
28.5,6,({337, 187, 0}{336.5, 158.5, 0})
28.5,5,({337, 187, 0}{336.5, 158.5, 0})
38.08,3,({337, 187, 0}{334.5, 225, 0})
38.62,4,({337, 187, 0}{334, 225.5, 0})
0.71,1,({337.5, 186.5, 0}{337, 187, 0})
28.02,6,({337.5, 186.5, 0}{336.5, 158.5, 0})
28.02,5,({337.5, 186.5, 0}{336.5, 158.5, 0})
38.62,3,({337.5, 186.5, 0}{334.5, 225, 0})
39.16,4,({337.5, 186.5, 0}{334, 225.5, 0})
0.71,4,({334.5, 225, 0}{334, 225.5, 0})
18.55,0,({334.5, 225, 0}{316.5, 220.5, 0})
21.1,7,({334.5, 225, 0}{355.5, 223, 0})
38.08,1,({334.5, 225, 0}{337, 187, 0})
38.46,8,({334.5, 225, 0}{317.5, 259.5, 0})
0.71,3,({334, 225.5, 0}{334.5, 225, 0})
18.2,0,({334, 225.5, 0}{316.5, 220.5, 0})
21.64,7,({334, 225.5, 0}{355.5, 223, 0})
37.79,8,({334, 225.5, 0}{317.5, 259.5, 0})
38.03,9,({334, 225.5, 0}{318, 260, 0})
0,6,({336.5, 158.5, 0}{336.5, 158.5, 0})
28.02,2,({336.5, 158.5, 0}{337.5, 186.5, 0})
28.5,1,({336.5, 158.5, 0}{337, 187, 0})
65.15,0,({336.5, 158.5, 0}{316.5, 220.5, 0})
66.53,3,({336.5, 158.5, 0}{334.5, 225, 0})
0,5,({336.5, 158.5, 0}{336.5, 158.5, 0})
28.02,2,({336.5, 158.5, 0}{337.5, 186.5, 0})
28.5,1,({336.5, 158.5, 0}{337, 187, 0})
65.15,0,({336.5, 158.5, 0}{316.5, 220.5, 0})
66.53,3,({336.5, 158.5, 0}{334.5, 225, 0})
21.1,3,({355.5, 223, 0}{334.5, 225, 0})
21.64,4,({355.5, 223, 0}{334, 225.5, 0})
23.93,14,({355.5, 223, 0}{377, 233.5, 0})
39.08,0,({355.5, 223, 0}{316.5, 220.5, 0})
40.48,1,({355.5, 223, 0}{337, 187, 0})
0.71,9,({317.5, 259.5, 0}{318, 260, 0})
21.78,11,({317.5, 259.5, 0}{299, 271, 0})
22.21,12,({317.5, 259.5, 0}{298.5, 271, 0})
33.74,20,({317.5, 259.5, 0}{313.5, 293, 0})
33.74,19,({317.5, 259.5, 0}{313.5, 293, 0})
0.71,8,({318, 260, 0}{317.5, 259.5, 0})
21.95,11,({318, 260, 0}{299, 271, 0})
22.39,12,({318, 260, 0}{298.5, 271, 0})
33.31,20,({318, 260, 0}{313.5, 293, 0})
33.31,19,({318, 260, 0}{313.5, 293, 0})
15.89,13,({248.5, 216, 0}{245, 231.5, 0})
23.07,16,({248.5, 216, 0}{237, 236, 0})
39.65,17,({248.5, 216, 0}{245, 255.5, 0})
47.02,15,({248.5, 216, 0}{241.5, 169.5, 0})
68.15,0,({248.5, 216, 0}{316.5, 220.5, 0})
0.5,12,({299, 271, 0}{298.5, 271, 0})
21.78,8,({299, 271, 0}{317.5, 259.5, 0})
21.95,9,({299, 271, 0}{318, 260, 0})
26.35,20,({299, 271, 0}{313.5, 293, 0})
26.35,19,({299, 271, 0}{313.5, 293, 0})
0.5,11,({298.5, 271, 0}{299, 271, 0})
22.21,8,({298.5, 271, 0}{317.5, 259.5, 0})
22.39,9,({298.5, 271, 0}{318, 260, 0})
26.63,20,({298.5, 271, 0}{313.5, 293, 0})
26.63,19,({298.5, 271, 0}{313.5, 293, 0})
9.18,16,({245, 231.5, 0}{237, 236, 0})
15.89,10,({245, 231.5, 0}{248.5, 216, 0})
24,17,({245, 231.5, 0}{245, 255.5, 0})
62.1,15,({245, 231.5, 0}{241.5, 169.5, 0})
66.5,12,({245, 231.5, 0}{298.5, 271, 0})
23.93,7,({377, 233.5, 0}{355.5, 223, 0})
43.34,3,({377, 233.5, 0}{334.5, 225, 0})
43.74,4,({377, 233.5, 0}{334, 225.5, 0})
61.34,1,({377, 233.5, 0}{337, 187, 0})
61.39,2,({377, 233.5, 0}{337.5, 186.5, 0})
47.02,10,({241.5, 169.5, 0}{248.5, 216, 0})
55.01,18,({241.5, 169.5, 0}{266.5, 120.5, 0})
62.1,13,({241.5, 169.5, 0}{245, 231.5, 0})
66.65,16,({241.5, 169.5, 0}{237, 236, 0})
86.07,17,({241.5, 169.5, 0}{245, 255.5, 0})
9.18,13,({237, 236, 0}{245, 231.5, 0})
21.08,17,({237, 236, 0}{245, 255.5, 0})
23.07,10,({237, 236, 0}{248.5, 216, 0})
66.65,15,({237, 236, 0}{241.5, 169.5, 0})
70.76,12,({237, 236, 0}{298.5, 271, 0})
21.08,16,({245, 255.5, 0}{237, 236, 0})
24,13,({245, 255.5, 0}{245, 231.5, 0})
39.65,10,({245, 255.5, 0}{248.5, 216, 0})
55.7,12,({245, 255.5, 0}{298.5, 271, 0})
56.18,11,({245, 255.5, 0}{299, 271, 0})
55.01,15,({266.5, 120.5, 0}{241.5, 169.5, 0})
79.65,6,({266.5, 120.5, 0}{336.5, 158.5, 0})
79.65,5,({266.5, 120.5, 0}{336.5, 158.5, 0})
96.91,1,({266.5, 120.5, 0}{337, 187, 0})
96.94,2,({266.5, 120.5, 0}{337.5, 186.5, 0})
0,20,({313.5, 293, 0}{313.5, 293, 0})
23.42,21,({313.5, 293, 0}{291, 299.5, 0})
26.35,11,({313.5, 293, 0}{299, 271, 0})
26.63,12,({313.5, 293, 0}{298.5, 271, 0})
33.31,9,({313.5, 293, 0}{318, 260, 0})
0,19,({313.5, 293, 0}{313.5, 293, 0})
23.42,21,({313.5, 293, 0}{291, 299.5, 0})
26.35,11,({313.5, 293, 0}{299, 271, 0})
26.63,12,({313.5, 293, 0}{298.5, 271, 0})
33.31,9,({313.5, 293, 0}{318, 260, 0})
23.42,20,({291, 299.5, 0}{313.5, 293, 0})
23.42,19,({291, 299.5, 0}{313.5, 293, 0})
29.47,12,({291, 299.5, 0}{298.5, 271, 0})
29.6,11,({291, 299.5, 0}{299, 271, 0})
47.85,9,({291, 299.5, 0}{318, 260, 0})
10,1,({298.5, 183.5, 0}{290.5, 189.5, 0})
19.65,5,({298.5, 183.5, 0}{279.5, 178.5, 0})
23.94,7,({298.5, 183.5, 0}{310, 162.5, 0})
33.5,4,({298.5, 183.5, 0}{332, 183, 0})
39,2,({298.5, 183.5, 0}{313.5, 219.5, 0})
10,0,({290.5, 189.5, 0}{298.5, 183.5, 0})
15.56,5,({290.5, 189.5, 0}{279.5, 178.5, 0})
33.31,7,({290.5, 189.5, 0}{310, 162.5, 0})
37.61,3,({290.5, 189.5, 0}{312.5, 220, 0})
37.8,2,({290.5, 189.5, 0}{313.5, 219.5, 0})
1.12,3,({313.5, 219.5, 0}{312.5, 220, 0})
27.72,8,({313.5, 219.5, 0}{331, 241, 0})
28.11,9,({313.5, 219.5, 0}{331, 241.5, 0})
37.8,1,({313.5, 219.5, 0}{290.5, 189.5, 0})
38.06,13,({313.5, 219.5, 0}{320, 257, 0})
1.12,2,({312.5, 220, 0}{313.5, 219.5, 0})
27.99,8,({312.5, 220, 0}{331, 241, 0})
28.36,9,({312.5, 220, 0}{331, 241.5, 0})
37.61,1,({312.5, 220, 0}{290.5, 189.5, 0})
37.75,13,({312.5, 220, 0}{320, 257, 0})
5.7,6,({332, 183, 0}{337.5, 184.5, 0})
30.07,7,({332, 183, 0}{310, 162.5, 0})
33.5,0,({332, 183, 0}{298.5, 183.5, 0})
40.92,2,({332, 183, 0}{313.5, 219.5, 0})
41.82,3,({332, 183, 0}{312.5, 220, 0})
15.56,1,({279.5, 178.5, 0}{290.5, 189.5, 0})
19.65,0,({279.5, 178.5, 0}{298.5, 183.5, 0})
34.44,7,({279.5, 178.5, 0}{310, 162.5, 0})
35.13,14,({279.5, 178.5, 0}{244.5, 175.5, 0})
35.63,15,({279.5, 178.5, 0}{244, 175.5, 0})
5.7,4,({337.5, 184.5, 0}{332, 183, 0})
35.22,7,({337.5, 184.5, 0}{310, 162.5, 0})
39.01,0,({337.5, 184.5, 0}{298.5, 183.5, 0})
42.44,2,({337.5, 184.5, 0}{313.5, 219.5, 0})
42.5,10,({337.5, 184.5, 0}{355.5, 223, 0})
23.94,0,({310, 162.5, 0}{298.5, 183.5, 0})
30.07,4,({310, 162.5, 0}{332, 183, 0})
33.31,1,({310, 162.5, 0}{290.5, 189.5, 0})
34.44,5,({310, 162.5, 0}{279.5, 178.5, 0})
35.22,6,({310, 162.5, 0}{337.5, 184.5, 0})
0.5,9,({331, 241, 0}{331, 241.5, 0})
19.42,13,({331, 241, 0}{320, 257, 0})
27.72,2,({331, 241, 0}{313.5, 219.5, 0})
27.99,3,({331, 241, 0}{312.5, 220, 0})
30.4,10,({331, 241, 0}{355.5, 223, 0})
0.5,8,({331, 241.5, 0}{331, 241, 0})
19.01,13,({331, 241.5, 0}{320, 257, 0})
28.11,2,({331, 241.5, 0}{313.5, 219.5, 0})
28.36,3,({331, 241.5, 0}{312.5, 220, 0})
30.7,10,({331, 241.5, 0}{355.5, 223, 0})
24.52,24,({355.5, 223, 0}{379, 230, 0})
30.4,8,({355.5, 223, 0}{331, 241, 0})
30.7,9,({355.5, 223, 0}{331, 241.5, 0})
42.15,2,({355.5, 223, 0}{313.5, 219.5, 0})
42.5,6,({355.5, 223, 0}{337.5, 184.5, 0})
1.12,12,({252.5, 211.5, 0}{252, 210.5, 0})
21.59,17,({252.5, 211.5, 0}{238, 195.5, 0})
22.14,22,({252.5, 211.5, 0}{232.5, 202, 0})
22.36,21,({252.5, 211.5, 0}{232.5, 201.5, 0})
33.02,27,({252.5, 211.5, 0}{219.5, 210.5, 0})
1.12,11,({252, 210.5, 0}{252.5, 211.5, 0})
20.52,17,({252, 210.5, 0}{238, 195.5, 0})
21.27,22,({252, 210.5, 0}{232.5, 202, 0})
21.48,21,({252, 210.5, 0}{232.5, 201.5, 0})
32.5,27,({252, 210.5, 0}{219.5, 210.5, 0})
19.01,9,({320, 257, 0}{331, 241.5, 0})
19.42,8,({320, 257, 0}{331, 241, 0})
21.78,19,({320, 257, 0}{301.5, 268.5, 0})
22.21,20,({320, 257, 0}{301, 268.5, 0})
37.75,3,({320, 257, 0}{312.5, 220, 0})
0.5,15,({244.5, 175.5, 0}{244, 175.5, 0})
13.51,18,({244.5, 175.5, 0}{244, 162, 0})
21.03,17,({244.5, 175.5, 0}{238, 195.5, 0})
24.52,26,({244.5, 175.5, 0}{220.5, 180.5, 0})
28.64,21,({244.5, 175.5, 0}{232.5, 201.5, 0})
0.5,14,({244, 175.5, 0}{244.5, 175.5, 0})
13.5,18,({244, 175.5, 0}{244, 162, 0})
20.88,17,({244, 175.5, 0}{238, 195.5, 0})
24.03,26,({244, 175.5, 0}{220.5, 180.5, 0})
28.43,21,({244, 175.5, 0}{232.5, 201.5, 0})
36.31,7,({296, 129, 0}{310, 162.5, 0})
52.18,5,({296, 129, 0}{279.5, 178.5, 0})
54.56,0,({296, 129, 0}{298.5, 183.5, 0})
60.75,1,({296, 129, 0}{290.5, 189.5, 0})
61.59,18,({296, 129, 0}{244, 162, 0})
8.14,21,({238, 195.5, 0}{232.5, 201.5, 0})
8.51,22,({238, 195.5, 0}{232.5, 202, 0})
20.52,12,({238, 195.5, 0}{252, 210.5, 0})
20.88,15,({238, 195.5, 0}{244, 175.5, 0})
21.03,14,({238, 195.5, 0}{244.5, 175.5, 0})
13.5,15,({244, 162, 0}{244, 175.5, 0})
13.51,14,({244, 162, 0}{244.5, 175.5, 0})
29.91,26,({244, 162, 0}{220.5, 180.5, 0})
34.03,17,({244, 162, 0}{238, 195.5, 0})
39.15,5,({244, 162, 0}{279.5, 178.5, 0})
0.5,20,({301.5, 268.5, 0}{301, 268.5, 0})
21.78,13,({301.5, 268.5, 0}{320, 257, 0})
39.99,9,({301.5, 268.5, 0}{331, 241.5, 0})
40.33,8,({301.5, 268.5, 0}{331, 241, 0})
49.73,3,({301.5, 268.5, 0}{312.5, 220, 0})
0.5,19,({301, 268.5, 0}{301.5, 268.5, 0})
22.21,13,({301, 268.5, 0}{320, 257, 0})
40.36,9,({301, 268.5, 0}{331, 241.5, 0})
40.7,8,({301, 268.5, 0}{331, 241, 0})
49.84,3,({301, 268.5, 0}{312.5, 220, 0})
0.5,22,({232.5, 201.5, 0}{232.5, 202, 0})
8.14,17,({232.5, 201.5, 0}{238, 195.5, 0})
15.81,27,({232.5, 201.5, 0}{219.5, 210.5, 0})
21.48,12,({232.5, 201.5, 0}{252, 210.5, 0})
22.36,11,({232.5, 201.5, 0}{252.5, 211.5, 0})
0.5,21,({232.5, 202, 0}{232.5, 201.5, 0})
8.51,17,({232.5, 202, 0}{238, 195.5, 0})
15.53,27,({232.5, 202, 0}{219.5, 210.5, 0})
21.27,12,({232.5, 202, 0}{252, 210.5, 0})
22.14,11,({232.5, 202, 0}{252.5, 211.5, 0})
6.71,25,({384.5, 182, 0}{390.5, 185, 0})
47.07,6,({384.5, 182, 0}{337.5, 184.5, 0})
48.31,24,({384.5, 182, 0}{379, 230, 0})
50.22,10,({384.5, 182, 0}{355.5, 223, 0})
52.51,4,({384.5, 182, 0}{332, 183, 0})
24.52,10,({379, 230, 0}{355.5, 223, 0})
46.45,25,({379, 230, 0}{390.5, 185, 0})
48.31,23,({379, 230, 0}{384.5, 182, 0})
49.24,8,({379, 230, 0}{331, 241, 0})
49.36,9,({379, 230, 0}{331, 241.5, 0})
6.71,23,({390.5, 185, 0}{384.5, 182, 0})
46.45,24,({390.5, 185, 0}{379, 230, 0})
51.66,10,({390.5, 185, 0}{355.5, 223, 0})
53,6,({390.5, 185, 0}{337.5, 184.5, 0})
58.53,4,({390.5, 185, 0}{332, 183, 0})
23.05,17,({220.5, 180.5, 0}{238, 195.5, 0})
24.03,15,({220.5, 180.5, 0}{244, 175.5, 0})
24.19,21,({220.5, 180.5, 0}{232.5, 201.5, 0})
24.52,14,({220.5, 180.5, 0}{244.5, 175.5, 0})
24.62,22,({220.5, 180.5, 0}{232.5, 202, 0})
15.53,22,({219.5, 210.5, 0}{232.5, 202, 0})
15.81,21,({219.5, 210.5, 0}{232.5, 201.5, 0})
23.82,17,({219.5, 210.5, 0}{238, 195.5, 0})
30.02,26,({219.5, 210.5, 0}{220.5, 180.5, 0})
32.5,12,({219.5, 210.5, 0}{252, 210.5, 0})
23.9,1,({303, 182.5, 0}{280, 176, 0})
33.59,2,({303, 182.5, 0}{311.5, 215, 0})
50.63,6,({303, 182.5, 0}{332, 224, 0})
54.83,3,({303, 182.5, 0}{253, 205, 0})
56.94,4,({303, 182.5, 0}{249.5, 202, 0})
23.9,0,({280, 176, 0}{303, 182.5, 0})
39.62,3,({280, 176, 0}{253, 205, 0})
40.08,4,({280, 176, 0}{249.5, 202, 0})
50.13,2,({280, 176, 0}{311.5, 215, 0})
61.85,7,({280, 176, 0}{256, 233, 0})
22.39,6,({311.5, 215, 0}{332, 224, 0})
33.59,0,({311.5, 215, 0}{303, 182.5, 0})
40.7,9,({311.5, 215, 0}{319, 255, 0})
41.59,10,({311.5, 215, 0}{318.5, 256, 0})
43.57,11,({311.5, 215, 0}{354.5, 222, 0})
4.61,4,({253, 205, 0}{249.5, 202, 0})
28.16,7,({253, 205, 0}{256, 233, 0})
31.06,8,({253, 205, 0}{236, 231, 0})
33.05,5,({253, 205, 0}{263, 236.5, 0})
39.62,1,({253, 205, 0}{280, 176, 0})
4.61,3,({249.5, 202, 0}{253, 205, 0})
31.67,7,({249.5, 202, 0}{256, 233, 0})
31.99,8,({249.5, 202, 0}{236, 231, 0})
36.99,16,({249.5, 202, 0}{213, 208, 0})
37.05,5,({249.5, 202, 0}{263, 236.5, 0})
7.83,7,({263, 236.5, 0}{256, 233, 0})
24.75,15,({263, 236.5, 0}{245.5, 254, 0})
27.55,8,({263, 236.5, 0}{236, 231, 0})
33.05,3,({263, 236.5, 0}{253, 205, 0})
37.05,4,({263, 236.5, 0}{249.5, 202, 0})
22.39,2,({332, 224, 0}{311.5, 215, 0})
22.59,11,({332, 224, 0}{354.5, 222, 0})
23.58,12,({332, 224, 0}{355.5, 222, 0})
33.62,9,({332, 224, 0}{319, 255, 0})
34.73,10,({332, 224, 0}{318.5, 256, 0})
7.83,5,({256, 233, 0}{263, 236.5, 0})
20.1,8,({256, 233, 0}{236, 231, 0})
23.48,15,({256, 233, 0}{245.5, 254, 0})
28.16,3,({256, 233, 0}{253, 205, 0})
31.67,4,({256, 233, 0}{249.5, 202, 0})
20.1,7,({236, 231, 0}{256, 233, 0})
24.88,15,({236, 231, 0}{245.5, 254, 0})
26.32,19,({236, 231, 0}{210.5, 237.5, 0})
27.55,5,({236, 231, 0}{263, 236.5, 0})
30.54,17,({236, 231, 0}{212.5, 211.5, 0})
1.12,10,({319, 255, 0}{318.5, 256, 0})
22.05,13,({319, 255, 0}{300.5, 267, 0})
22.74,14,({319, 255, 0}{300, 267.5, 0})
33.62,6,({319, 255, 0}{332, 224, 0})
40.7,2,({319, 255, 0}{311.5, 215, 0})
1.12,9,({318.5, 256, 0}{319, 255, 0})
21.1,13,({318.5, 256, 0}{300.5, 267, 0})
21.78,14,({318.5, 256, 0}{300, 267.5, 0})
34.73,6,({318.5, 256, 0}{332, 224, 0})
41.59,2,({318.5, 256, 0}{311.5, 215, 0})
1,12,({354.5, 222, 0}{355.5, 222, 0})
22.59,6,({354.5, 222, 0}{332, 224, 0})
43.57,2,({354.5, 222, 0}{311.5, 215, 0})
48.47,9,({354.5, 222, 0}{319, 255, 0})
49.52,10,({354.5, 222, 0}{318.5, 256, 0})
1,11,({355.5, 222, 0}{354.5, 222, 0})
23.58,6,({355.5, 222, 0}{332, 224, 0})
44.55,2,({355.5, 222, 0}{311.5, 215, 0})
49.21,9,({355.5, 222, 0}{319, 255, 0})
50.25,10,({355.5, 222, 0}{318.5, 256, 0})
0.71,14,({300.5, 267, 0}{300, 267.5, 0})
21.1,10,({300.5, 267, 0}{318.5, 256, 0})
22.05,9,({300.5, 267, 0}{319, 255, 0})
48.34,5,({300.5, 267, 0}{263, 236.5, 0})
53.15,2,({300.5, 267, 0}{311.5, 215, 0})
0.71,13,({300, 267.5, 0}{300.5, 267, 0})
21.78,10,({300, 267.5, 0}{318.5, 256, 0})
22.74,9,({300, 267.5, 0}{319, 255, 0})
48.27,5,({300, 267.5, 0}{263, 236.5, 0})
53.74,2,({300, 267.5, 0}{311.5, 215, 0})
23.48,7,({245.5, 254, 0}{256, 233, 0})
24.75,5,({245.5, 254, 0}{263, 236.5, 0})
24.88,8,({245.5, 254, 0}{236, 231, 0})
38.69,19,({245.5, 254, 0}{210.5, 237.5, 0})
49.57,3,({245.5, 254, 0}{253, 205, 0})
