time points - x,y,z
{-68.101509, -29.323537, 11.173011}
{-57.817656, -30.478694, 11.862326}
{-46.690546, -32.167575, 12.513302}
{-34.573373, -34.546847, 13.100083}
{-21.349041, -37.35045, 13.582434}
{-7.316847, -39.233863, 13.88845}
{6.346355, -37.688538, 13.864289}
{17.160815, -32.702343, 13.529124}
{24.863163, -26.522616, 13.316666}
{31.137305, -21.154927, 13.629894}
{39.996399, -16.393868, 14.219148}
{53.427278, -12.442248, 14.558836}
{69.192665, -12.643921, 14.472751}
{82.238095, -15.860422, 14.01282}
{91.743835, -18.730977, 13.384863}
{97.797714, -20.622547, 12.695031}
{-98.112027, -27.219486, 8.264556}
{-93.122922, -27.549226, 9.006364}
{-86.094012, -27.976363, 9.751033}
{-77.679328, -28.557021, 10.48735}
{-68.251707, -29.368039, 11.208622}
{-57.975342, -30.538729, 11.906079}
{-46.838658, -32.250466, 12.564899}
{-34.689309, -34.689309, 13.1589}
{-21.399865, -37.723885, 13.647205}
{-7.307993, -40.054861, 13.953981}
{6.411866, -38.983705, 13.929539}
{17.226953, -34.174797, 13.575502}
{24.906576, -27.635335, 13.311817}
{30.674497, -22.47615, 13.644219}
{38.16658, -19.011744, 14.347057}
{51.215691, -15.487174, 14.915667}
{67.934503, -14.803217, 15.000669}
{82.308284, -17.169489, 14.525018}
{92.08444, -19.966328, 13.835419}
{97.908424, -21.718716, 13.104682}
{-98.106731, -27.214103, 8.262175}
{-93.105419, -27.542725, 9.002521}
{-86.063453, -27.968326, 9.744802}
{-77.637688, -28.544286, 10.478575}
{-68.203043, -29.354066, 11.197134}
{-57.924134, -30.519425, 11.891956}
{-46.79034, -32.222798, 12.548255}
{-34.650248, -34.650248, 13.140078}
{-21.367173, -37.720217, 13.628368}
{-7.267282, -40.316249, 13.939541}
{6.480922, -39.782183, 13.922942}
{17.404853, -35.571461, 13.577254}
{25.028738, -29.042853, 13.248102}
{30.554764, -24.088416, 13.537469}
{36.928963, -22.23002, 14.284811}
{48.782235, -20.278465, 15.01087}
{65.693487, -19.464124, 15.286904}
{81.83883, -20.298989, 14.891368}
{92.363318, -22.077339, 14.148239}
{97.999719, -23.247398, 13.389512}
{-98.117488, -27.225057, 8.267007}
{-93.140986, -27.555956, 9.01031}
{-86.12562, -27.984694, 9.757446}
{-77.722322, -28.567969, 10.496455}
{-68.30226, -29.38256, 11.220482}
{-58.028637, -30.558819, 11.920678}
{-46.889025, -32.279305, 12.582113}
{-34.730076, -34.730076, 13.178393}
{-21.416868, -37.8335, 13.669109}
{-7.269875, -40.554056, 13.981057}
{6.582766, -40.405358, 13.94987}
{17.772573, -36.759687, 13.505112}
{25.641219, -31.0408, 12.971734}
{31.390579, -25.993468, 13.487323}
{36.99315, -25.623619, 14.250559}
{47.410235, -25.826334, 15.012363}
{63.725948, -25.882155, 15.424514}
{80.612809, -25.792866, 15.155248}
{92.275128, -25.542668, 14.398579}
{98.023387, -25.320272, 13.619234}
{-98.09671, -27.203969, 8.257659}
{-93.072348, -27.5305, 8.99521}
{-86.005883, -27.953233, 9.73298}
{-77.559847, -28.525092, 10.461836}
{-68.111786, -29.326397, 11.175479}
{-57.828412, -30.482629, 11.865353}
{-46.700641, -32.173194, 12.51686}
{-34.577598, -34.577598, 13.104688}
{-21.321995, -37.61725, 13.590738}
{-7.238627, -40.277557, 13.904126}
{6.676692, -40.319257, 13.896157}
{18.325103, -37.421819, 13.547321}
{26.551069, -32.5875, 13.148027}
{32.310857, -27.590379, 13.198487}
{37.765677, -28.220577, 13.910888}
{47.351618, -30.370919, 14.631146}
{62.406712, -31.966764, 15.127104}
{79.142233, -31.683012, 15.006936}
{91.443657, -29.553172, 14.355244}
{97.84397, -27.606667, 13.627357}
{-98.096268, -27.203523, 8.25746}
{-93.070891, -27.529963, 8.994887}
{-86.003352, -27.952571, 9.732458}
{-77.556433, -28.524251, 10.461098}
{-68.1078, -29.325288, 11.174522}
{-57.82424, -30.481103, 11.86418}
{-46.696725, -32.171015, 12.515481}
{-34.574432, -34.574432, 13.103134}
{-21.320027, -37.612765, 13.589086}
{-7.237976, -40.271823, 13.902501}
{6.717018, -40.332564, 13.897868}
{18.617475, -37.718056, 13.569607}
{26.803108, -33.906894, 13.058435}
{32.652807, -29.974796, 12.968236}
{38.714006, -30.754356, 13.673933}
{48.210594, -33.636612, 14.303602}
{61.860128, -36.700199, 14.739313}
{77.83429, -36.56453, 14.709273}
{90.240205, -33.400137, 14.238848}
{97.525219, -30.530239, 13.595316}
{-98.105186, -27.212535, 8.261479}
{-93.100314, -27.540834, 9.001397}
{-86.054551, -27.965988, 9.742981}
{-77.625631, -28.541311, 10.475993}
{-68.188908, -29.350008, 11.193784}
{-57.909278, -30.513825, 11.887841}
{-46.776419, -32.215371, 12.543402}
{-34.638935, -34.638935, 13.1346}
{-21.360135, -37.704175, 13.622544}
{-7.251214, -40.388705, 13.935387}
{6.723693, -40.450077, 13.928674}
{18.630504, -37.818876, 13.599182}
{26.938562, -34.703627, 13.094319}
{33.201348, -32.124093, 12.874766}
{40.057037, -32.8717, 13.408823}
{49.415908, -36.092697, 13.961644}
{62.351103, -39.496361, 14.32182}
{77.196694, -39.737174, 14.324855}
{89.271811, -36.435127, 13.983372}
{97.199114, -33.101963, 13.430345}
{-98.091285, -27.19851, 8.25521}
{-93.054471, -27.523923, 8.991231}
{-85.974856, -27.945124, 9.726563}
{-77.518031, -28.514796, 10.452775}
{-68.06303, -29.312828, 11.163741}
{-57.777416, -30.463976, 11.850968}
{-46.652812, -32.14657, 12.499955}
{-34.538944, -34.538944, 13.08565}
{-21.297976, -37.562518, 13.570496}
{-7.230682, -40.207572, 13.884203}
{6.775741, -40.261392, 13.86061}
{18.934796, -37.658738, 13.482967}
{27.875347, -34.625001, 12.86108}
{35.01709, -33.124588, 12.780479}
{42.069478, -34.592651, 13.206782}
{50.851656, -37.722265, 13.577565}
{63.053576, -40.574095, 13.826824}
{76.624113, -40.850337, 13.820964}
{88.5155, -38.192847, 13.560965}
{96.913878, -35.01654, 13.09548}
{-98.105186, -27.212535, 8.261479}
{-93.100314, -27.540834, 9.001397}
{-86.054551, -27.965988, 9.742981}
{-77.625631, -28.541311, 10.475993}
{-68.188908, -29.350008, 11.193784}
{-57.909278, -30.513825, 11.887841}
{-46.776419, -32.215371, 12.543402}
{-34.638935, -34.638935, 13.1346}
{-21.360135, -37.704175, 13.622544}
{-7.251214, -40.388705, 13.935387}
{6.889149, -40.435831, 13.926601}
{19.497753, -37.801912, 13.592736}
{29.437151, -34.771756, 13.075273}
{36.747635, -33.885446, 12.726724}
{43.25239, -36.227581, 12.73098}
{51.806211, -39.205313, 13.152358}
{63.548435, -41.484307, 13.393441}
{76.322666, -41.61129, 13.401347}
{88.030003, -39.454897, 13.181288}
{96.71079, -36.578563, 12.769797}
{-98.096268, -27.203523, 8.25746}
{-93.070891, -27.529963, 8.994887}
{-86.003352, -27.952571, 9.732458}
{-77.556433, -28.524251, 10.461098}
{-68.1078, -29.325288, 11.174522}
{-57.82424, -30.481103, 11.86418}
{-46.696725, -32.171015, 12.515481}
{-34.574432, -34.574432, 13.103134}
{-21.320027, -37.612765, 13.589086}
{-7.237976, -40.271823, 13.902501}
{6.931858, -40.312948, 13.896975}
{19.744975, -37.700802, 13.570874}
{30.174184, -34.699826, 13.071278}
{37.173321, -33.081705, 12.534289}
{43.709543, -36.06521, 12.363902}
{52.531965, -40.04149, 12.74492}
{63.931568, -41.80075, 12.916018}
{76.171413, -41.728466, 12.907754}
{87.720445, -39.942806, 12.705246}
{96.559164, -37.453591, 12.33472}
{-98.09671, -27.203969, 8.257659}
{-93.072348, -27.5305, 8.99521}
{-86.005883, -27.953233, 9.73298}
{-77.559847, -28.525092, 10.461836}
{-68.111786, -29.326397, 11.175479}
{-57.828412, -30.482629, 11.865353}
{-46.700641, -32.173194, 12.51686}
{-34.577598, -34.577598, 13.104688}
{-21.321995, -37.61725, 13.590738}
{-7.238627, -40.277557, 13.904126}
{6.96282, -40.323142, 13.899507}
{19.923742, -37.729968, 13.573119}
{30.741398, -34.773676, 13.071573}
{38.462984, -32.748495, 12.427057}
{45.102006, -34.807977, 12.167158}
{53.846407, -40.132546, 12.344492}
{64.313129, -42.074727, 12.469328}
{76.12189, -41.827461, 12.443445}
{87.570162, -40.248349, 12.244045}
{96.465523, -38.054497, 11.896328}
{-98.117488, -27.225057, 8.267007}
{-93.140986, -27.555956, 9.01031}
{-86.12562, -27.984694, 9.757446}
{-77.722322, -28.567969, 10.496455}
{-68.30226, -29.38256, 11.220482}
{-58.028637, -30.558819, 11.920678}
{-46.889025, -32.279305, 12.582113}
{-34.730076, -34.730076, 13.178393}
{-21.416868, -37.8335, 13.669109}
{-7.269875, -40.554056, 13.981057}
{7.050997, -40.587412, 13.973721}
{20.304692, -37.911308, 13.64716}
{31.674153, -34.856022, 13.138928}
{40.372648, -32.461618, 12.520332}
{46.669445, -33.137941, 12.163335}
{54.744969, -39.194227, 11.972122}
{64.785719, -42.091689, 12.077831}
{76.299565, -42.174384, 12.026393}
{87.543772, -40.6413, 11.825439}
{96.423296, -38.625549, 11.48458}
{-98.106731, -27.214103, 8.262175}
{-93.105419, -27.542725, 9.002521}
{-86.063453, -27.968326, 9.744802}
{-77.637688, -28.544286, 10.478575}
{-68.203043, -29.354066, 11.197134}
{-57.924134, -30.519425, 11.891956}
{-46.79034, -32.222798, 12.548255}
{-34.650248, -34.650248, 13.140078}
{-21.367173, -37.720217, 13.628368}
{-7.253533, -40.409216, 13.941106}
{7.079359, -40.440888, 13.935705}
{20.49067, -37.801891, 13.611448}
{32.276456, -34.797585, 13.109532}
{41.786835, -32.462581, 12.499426}
{48.484449, -32.079459, 11.894963}
{55.790281, -36.095458, 11.623884}
{65.5186, -40.593271, 11.659809}
{76.644628, -41.50707, 11.541269}
{87.567625, -40.44361, 11.328844}
{96.401862, -38.655828, 10.993263}
{-98.112027, -27.219486, 8.264556}
{-93.122922, -27.549226, 9.006364}
{-86.094012, -27.976363, 9.751033}
{-77.679328, -28.557021, 10.48735}
{-68.251707, -29.368039, 11.208622}
{-57.975342, -30.538729, 11.906079}
{-46.838658, -32.250466, 12.564899}
{-34.689309, -34.689309, 13.1589}
{-21.391483, -37.77563, 13.648381}
{-7.261534, -40.480067, 13.960742}
{7.140561, -40.501942, 13.956143}
{20.782232, -37.831712, 13.634565}
{33.03582, -34.789048, 13.134006}
{43.357228, -32.408129, 12.525129}
{51.302982, -31.371557, 11.815405}
{57.967343, -33.121109, 11.377978}
{66.641227, -38.091451, 11.225952}
{76.93494, -40.374936, 11.087353}
{87.684267, -40.067044, 10.868354}
{96.417139, -38.681635, 10.53048}
{-98.09557, -27.20282, 8.257145}
{-93.06859, -27.529116, 8.994375}
{-85.999354, -27.951525, 9.731632}
{-77.551041, -28.522923, 10.459932}
{-68.101509, -29.323537, 11.173011}
{-57.817656, -30.478694, 11.862326}
{-46.690546, -32.167575, 12.513302}
{-34.569436, -34.569436, 13.10068}
{-21.316922, -37.605689, 13.586477}
{-7.23695, -40.262775, 13.899934}
{7.154393, -40.278993, 13.897277}
{20.901812, -37.648981, 13.5781}
{33.448291, -34.649487, 13.085585}
{44.33202, -32.297699, 12.489005}
{53.394708, -30.729151, 11.810287}
{60.371856, -30.898009, 11.199885}
{68.111317, -34.646726, 10.832083}
{77.582807, -37.924355, 10.633093}
{87.83573, -38.800184, 10.369901}
{96.456157, -38.101205, 10.029472}
{-98.123261, -27.230969, 8.269596}
{-93.160107, -27.563105, 9.014466}
{-86.159149, -27.993552, 9.764213}
{-77.768037, -28.579625, 10.506081}
{-68.356131, -29.398041, 11.233041}
{-58.085542, -30.580271, 11.936153}
{-46.942894, -32.310147, 12.600375}
{-34.768595, -34.768595, 13.199493}
{-21.44005, -37.894577, 13.691318}
{-7.278797, -40.633338, 14.002613}
{7.223711, -40.645012, 13.999686}
{21.163731, -37.92651, 13.683505}
{34.035925, -34.83312, 13.186208}
{45.431676, -32.407365, 12.580549}
{55.319576, -30.735521, 11.907555}
{63.387019, -30.260184, 11.166489}
{70.320909, -31.459871, 10.554964}
{78.759311, -34.994328, 10.23053}
{88.167647, -37.201849, 9.955248}
{96.542318, -37.406881, 9.590897}
{-98.090738, -27.197961, 8.254963}
{-93.05267, -27.523261, 8.990829}
{-85.971734, -27.944308, 9.725916}
{-77.513827, -28.513762, 10.451862}
{-68.058135, -29.311465, 11.162559}
{-57.772302, -30.462105, 11.84952}
{-46.648019, -32.143902, 12.498255}
{-34.535073, -34.535073, 13.083735}
{-21.295572, -37.557038, 13.56846}
{-7.229886, -40.200566, 13.882198}
{7.203639, -40.206784, 13.881121}
{21.165132, -37.574886, 13.565147}
{34.189042, -34.570179, 13.077769}
{45.931791, -32.20343, 12.48846}
{56.452804, -30.558157, 11.833997}
{65.751644, -29.508998, 11.123688}
{73.446411, -29.58111, 10.422907}
{80.575233, -31.190033, 9.886107}
{88.91283, -33.963942, 9.476121}
{96.628498, -35.534972, 9.084532}
{-98.169773, -16.256761, 8.411713}
{-93.336769, -16.440446, 9.164994}
{-86.54438, -16.679422, 9.923001}
{-78.446507, -17.007853, 10.678478}
{-69.43032, -17.4829, 11.428203}
{-59.679185, -18.209186, 12.168762}
{-49.173523, -19.381131, 12.893633}
{-37.605689, -21.316922, 13.586477}
{-24.251191, -24.251191, 14.18685}
{-8.781506, -27.413141, 14.666069}
{8.745826, -27.423014, 14.664671}
{24.126005, -24.271376, 14.183777}
{37.35045, -21.349041, 13.582434}
{48.728864, -19.430108, 12.887873}
{58.948768, -18.283785, 12.160223}
{68.265153, -17.598361, 11.412033}
{76.415311, -17.684389, 10.645589}
{83.879667, -18.514465, 9.940858}
{90.762559, -19.802792, 9.383326}
{97.311923, -21.594768, 8.831612}
{-98.186665, -16.265511, 8.419141}
{-93.393151, -16.450932, 9.176471}
{-86.644537, -16.692281, 9.941499}
{-78.585764, -17.025404, 10.704755}
{-69.599373, -17.50583, 11.462592}
{-59.865946, -18.240525, 12.211668}
{-49.362338, -19.425519, 12.945751}
{-37.77563, -21.391483, 13.648381}
{-24.369404, -24.369404, 14.258796}
{-8.823379, -27.581495, 14.746998}
{8.815959, -27.583903, 14.746487}
{24.343398, -24.37446, 14.257916}
{37.723885, -21.399865, 13.647205}
{49.274382, -19.439828, 12.943838}
{59.723637, -18.260154, 12.208623}
{69.374947, -17.535772, 11.457997}
{78.22344, -17.081849, 10.695382}
{85.925272, -17.178479, 9.920942}
{92.582824, -17.767487, 9.188095}
{97.775235, -18.603452, 8.532984}
{-98.18123, -16.262687, 8.416756}
{-93.374991, -16.447546, 9.172799}
{-86.61221, -16.688125, 9.935566}
{-78.540672, -17.018877, 10.696324}
{-69.544576, -17.498574, 11.451518}
{-59.805264, -18.230225, 12.197836}
{-49.300871, -19.411423, 12.928923}
{-37.720217, -21.367173, 13.628368}
{-24.330767, -24.330767, 14.23552}
{-8.809664, -27.526374, 14.720809}
{8.809664, -27.526374, 14.720809}
{24.330767, -24.330767, 14.23552}
{37.720217, -21.367173, 13.628368}
{49.300871, -19.411423, 12.928923}
{59.805264, -18.230225, 12.197836}
{69.544576, -17.498574, 11.451518}
{78.540672, -17.018877, 10.696324}
{86.61221, -16.688125, 9.935566}
{93.305968, -16.657143, 9.168057}
{98.115376, -16.934301, 8.401612}
{-98.192269, -16.26843, 8.421594}
{-93.411891, -16.454434, 9.180238}
{-86.677965, -16.696583, 9.947596}
{-78.632438, -17.031043, 10.713455}
{-69.656281, -17.513358, 11.474015}
{-59.929089, -18.25123, 12.225956}
{-49.42657, -19.441857, 12.963136}
{-37.8335, -21.416868, 13.669109}
{-24.409847, -24.409847, 14.282919}
{-8.837766, -27.639292, 14.774146}
{8.837766, -27.639292, 14.774146}
{24.409847, -24.409847, 14.282919}
{37.8335, -21.416868, 13.669109}
{49.42657, -19.441857, 12.963136}
{59.929089, -18.25123, 12.225956}
{69.656281, -17.513358, 11.474015}
{78.632438, -17.031043, 10.713455}
{86.677965, -16.696583, 9.947596}
{93.411891, -16.454434, 9.180238}
{98.192269, -16.26843, 8.421594}
{-98.170943, -16.257365, 8.412229}
{-93.34067, -16.441169, 9.165795}
{-86.55129, -16.680307, 9.924288}
{-78.45608, -17.008974, 10.680303}
{-69.441905, -17.484387, 11.430585}
{-59.69195, -18.211283, 12.171728}
{-49.186416, -19.384304, 12.897223}
{-37.61725, -21.321995, 13.590738}
{-24.259206, -24.259206, 14.191798}
{-8.784337, -27.424528, 14.671633}
{8.784337, -27.424528, 14.671633}
{24.259206, -24.259206, 14.191798}
{37.61725, -21.321995, 13.590738}
{49.186416, -19.384304, 12.897223}
{59.69195, -18.211283, 12.171728}
{69.441905, -17.484387, 11.430585}
{78.45608, -17.008974, 10.680303}
{86.55129, -16.680307, 9.924288}
{93.34067, -16.441169, 9.165795}
{98.170943, -16.257365, 8.412229}
{-98.170489, -16.257131, 8.412029}
{-93.339158, -16.440889, 9.165485}
{-86.548611, -16.679964, 9.923789}
{-78.452368, -17.008539, 10.679595}
{-69.437412, -17.48381, 11.429662}
{-59.686999, -18.21047, 12.170578}
{-49.181415, -19.383073, 12.895831}
{-37.612765, -21.320027, 13.589086}
{-24.256096, -24.256096, 14.189879}
{-8.783238, -27.42011, 14.669475}
{8.783238, -27.42011, 14.669475}
{24.256096, -24.256096, 14.189879}
{37.612765, -21.320027, 13.589086}
{49.181415, -19.383073, 12.895831}
{59.686999, -18.21047, 12.170578}
{69.437412, -17.48381, 11.429662}
{78.452368, -17.008539, 10.679595}
{86.548611, -16.679964, 9.923789}
{93.339158, -16.440889, 9.165485}
{98.170489, -16.257131, 8.412029}
{-98.179643, -16.261865, 8.416059}
{-93.369694, -16.44656, 9.171723}
{-86.602793, -16.686916, 9.933831}
{-78.527572, -17.017343, 10.693855}
{-69.528657, -17.496465, 11.448287}
{-59.787658, -18.227235, 12.193803}
{-49.283212, -19.408109, 12.923992}
{-37.704175, -21.360135, 13.622544}
{-24.319599, -24.319599, 14.228749}
{-8.805705, -27.510457, 14.713191}
{8.805705, -27.510457, 14.713191}
{24.319599, -24.319599, 14.228749}
{37.704175, -21.360135, 13.622544}
{49.283212, -19.408109, 12.923992}
{59.787658, -18.227235, 12.193803}
{69.528657, -17.496465, 11.448287}
{78.527572, -17.017343, 10.693855}
{86.602793, -16.686916, 9.933831}
{93.369694, -16.44656, 9.171723}
{98.179643, -16.261865, 8.416059}
{-98.165373, -16.254495, 8.40977}
{-93.322112, -16.437733, 9.161975}
{-86.518447, -16.6761, 9.918154}
{-78.410619, -17.003651, 10.671614}
{-69.386933, -17.477331, 11.41925}
{-59.631431, -18.201335, 12.157629}
{-49.125331, -19.369262, 12.880162}
{-37.562518, -21.297976, 13.570496}
{-24.221291, -24.221291, 14.168303}
{-8.770958, -27.370702, 14.645217}
{8.770958, -27.370702, 14.645217}
{24.221291, -24.221291, 14.168303}
{37.562518, -21.297976, 13.570496}
{49.125331, -19.369262, 12.880162}
{59.631431, -18.201335, 12.157629}
{69.386933, -17.477331, 11.41925}
{78.410619, -17.003651, 10.671614}
{86.518447, -16.6761, 9.918154}
{93.322112, -16.437733, 9.161975}
{98.165373, -16.254495, 8.40977}
{-98.179643, -16.261865, 8.416059}
{-93.369694, -16.44656, 9.171723}
{-86.602793, -16.686916, 9.933831}
{-78.527572, -17.017343, 10.693855}
{-69.528657, -17.496465, 11.448287}
{-59.787658, -18.227235, 12.193803}
{-49.283212, -19.408109, 12.923992}
{-37.704175, -21.360135, 13.622544}
{-24.319599, -24.319599, 14.228749}
{-8.805705, -27.510457, 14.713191}
{8.805705, -27.510457, 14.713191}
{24.319599, -24.319599, 14.228749}
{37.704175, -21.360135, 13.622544}
{49.283212, -19.408109, 12.923992}
{59.787658, -18.227235, 12.193803}
{69.528657, -17.496465, 11.448287}
{78.527572, -17.017343, 10.693855}
{86.602793, -16.686916, 9.933831}
{93.369694, -16.44656, 9.171723}
{98.179643, -16.261865, 8.416059}
{-98.170489, -16.257131, 8.412029}
{-93.339158, -16.440889, 9.165485}
{-86.548611, -16.679964, 9.923789}
{-78.452368, -17.008539, 10.679595}
{-69.437412, -17.48381, 11.429662}
{-59.686999, -18.21047, 12.170578}
{-49.181415, -19.383073, 12.895831}
{-37.612765, -21.320027, 13.589086}
{-24.256096, -24.256096, 14.189879}
{-8.783238, -27.42011, 14.669475}
{8.783238, -27.42011, 14.669475}
{24.256096, -24.256096, 14.189879}
{37.612765, -21.320027, 13.589086}
{49.181415, -19.383073, 12.895831}
{59.686999, -18.21047, 12.170578}
{69.437412, -17.48381, 11.429662}
{78.452368, -17.008539, 10.679595}
{86.548611, -16.679964, 9.923789}
{93.339158, -16.440889, 9.165485}
{98.170489, -16.257131, 8.412029}
{-98.170943, -16.257365, 8.412229}
{-93.34067, -16.441169, 9.165795}
{-86.55129, -16.680307, 9.924288}
{-78.45608, -17.008974, 10.680303}
{-69.441905, -17.484387, 11.430585}
{-59.69195, -18.211283, 12.171728}
{-49.186416, -19.384304, 12.897223}
{-37.61725, -21.321995, 13.590738}
{-24.259206, -24.259206, 14.191798}
{-8.784337, -27.424528, 14.671633}
{8.784337, -27.424528, 14.671633}
{24.259206, -24.259206, 14.191798}
{37.61725, -21.321995, 13.590738}
{49.186416, -19.384304, 12.897223}
{59.69195, -18.211283, 12.171728}
{69.441905, -17.484387, 11.430585}
{78.45608, -17.008974, 10.680303}
{86.55129, -16.680307, 9.924288}
{93.34067, -16.441169, 9.165795}
{98.170943, -16.257365, 8.412229}
{-98.192269, -16.26843, 8.421594}
{-93.411891, -16.454434, 9.180238}
{-86.677965, -16.696583, 9.947596}
{-78.632438, -17.031043, 10.713455}
{-69.656281, -17.513358, 11.474015}
{-59.929089, -18.25123, 12.225956}
{-49.42657, -19.441857, 12.963136}
{-37.8335, -21.416868, 13.669109}
{-24.409847, -24.409847, 14.282919}
{-8.837766, -27.639292, 14.774146}
{8.837766, -27.639292, 14.774146}
{24.409847, -24.409847, 14.282919}
{37.8335, -21.416868, 13.669109}
{49.42657, -19.441857, 12.963136}
{59.929089, -18.25123, 12.225956}
{69.656281, -17.513358, 11.474015}
{78.632438, -17.031043, 10.713455}
{86.677965, -16.696583, 9.947596}
{93.411891, -16.454434, 9.180238}
{98.192269, -16.26843, 8.421594}
{-98.115376, -16.934301, 8.401612}
{-93.305968, -16.657143, 9.168057}
{-86.61221, -16.688125, 9.935566}
{-78.540672, -17.018877, 10.696324}
{-69.544576, -17.498574, 11.451518}
{-59.805264, -18.230225, 12.197836}
{-49.300871, -19.411423, 12.928923}
{-37.720217, -21.367173, 13.628368}
{-24.330767, -24.330767, 14.23552}
{-8.809664, -27.526374, 14.720809}
{8.809664, -27.526374, 14.720809}
{24.330767, -24.330767, 14.23552}
{37.720217, -21.367173, 13.628368}
{49.300871, -19.411423, 12.928923}
{59.805264, -18.230225, 12.197836}
{69.544576, -17.498574, 11.451518}
{78.540672, -17.018877, 10.696324}
{86.61221, -16.688125, 9.935566}
{93.374991, -16.447546, 9.172799}
{98.18123, -16.262687, 8.416756}
{-97.775235, -18.603452, 8.532984}
{-92.582824, -17.767487, 9.188095}
{-85.925272, -17.178479, 9.920942}
{-78.22344, -17.081849, 10.695382}
{-69.374947, -17.535772, 11.457997}
{-59.723637, -18.260154, 12.208623}
{-49.274382, -19.439828, 12.943838}
{-37.723885, -21.399865, 13.647205}
{-24.343398, -24.37446, 14.257916}
{-8.815959, -27.583903, 14.746487}
{8.823379, -27.581495, 14.746998}
{24.369404, -24.369404, 14.258796}
{37.77563, -21.391483, 13.648381}
{49.362338, -19.425519, 12.945751}
{59.865946, -18.240525, 12.211668}
{69.599373, -17.50583, 11.462592}
{78.585764, -17.025404, 10.704755}
{86.644537, -16.692281, 9.941499}
{93.393151, -16.450932, 9.176471}
{98.186665, -16.265511, 8.419141}
{-97.311923, -21.594768, 8.831612}
{-90.762559, -19.802792, 9.383326}
{-83.879667, -18.514465, 9.940858}
{-76.415311, -17.684389, 10.645589}
{-68.265153, -17.598361, 11.412033}
{-58.948768, -18.283785, 12.160223}
{-48.728864, -19.430108, 12.887873}
{-37.35045, -21.349041, 13.582434}
{-24.126005, -24.271376, 14.183777}
{-8.745826, -27.423014, 14.664671}
{8.781506, -27.413141, 14.666069}
{24.251191, -24.251191, 14.18685}
{37.605689, -21.316922, 13.586477}
{49.173523, -19.381131, 12.893633}
{59.679185, -18.209186, 12.168762}
{69.43032, -17.4829, 11.428203}
{78.446507, -17.007853, 10.678478}
{86.54438, -16.679422, 9.923001}
{93.336769, -16.440446, 9.164994}
{98.169773, -16.256761, 8.411713}
{-96.860764, -24.440119, 9.294594}
{-89.488908, -23.155216, 9.745744}
{-81.009206, -20.706345, 10.213314}
{-73.767611, -18.915356, 10.714174}
{-66.347914, -18.162026, 11.428927}
{-57.985428, -18.403765, 12.217409}
{-48.280425, -19.554688, 12.964006}
{-37.204052, -21.507891, 13.678865}
{-24.120973, -24.495131, 14.299692}
{-8.761054, -27.723286, 14.798582}
{8.853255, -27.701486, 14.803014}
{24.45329, -24.45329, 14.308564}
{37.894577, -21.44005, 13.691318}
{49.495272, -19.459319, 12.981577}
{59.996498, -18.262644, 12.241093}
{69.716907, -17.521372, 11.486097}
{78.682051, -17.037039, 10.72264}
{86.713415, -16.701151, 9.95402}
{93.431723, -16.458149, 9.184197}
{98.198194, -16.271525, 8.424181}
{-96.749617, -25.845109, 9.73046}
{-88.649688, -25.79605, 10.132328}
{-79.094982, -23.942242, 10.485642}
{-70.316133, -20.646772, 10.852677}
{-63.50736, -18.652056, 11.381366}
{-56.154264, -18.436868, 12.103396}
{-47.067358, -19.491537, 12.857933}
{-36.416842, -21.379566, 13.554187}
{-23.682971, -24.274459, 14.155967}
{-8.622288, -27.395943, 14.638768}
{8.769622, -27.365325, 14.642561}
{24.2175, -24.2175, 14.165941}
{37.557038, -21.295572, 13.56846}
{49.11921, -19.367754, 12.878446}
{59.625361, -18.200337, 12.156209}
{69.381413, -17.476622, 11.418108}
{78.406048, -17.003116, 10.670738}
{86.515141, -16.675676, 9.917535}
{93.320242, -16.437387, 9.161589}
{98.164812, -16.254206, 8.409521}
{-96.698215, -27.074703, 10.250006}
{-88.465332, -27.831019, 10.648077}
{-78.268095, -27.1569, 10.967061}
{-68.437393, -24.153689, 11.200182}
{-60.442368, -20.14578, 11.516282}
{-53.89966, -19.034164, 12.159276}
{-45.942314, -19.639608, 12.944229}
{-35.916927, -21.568134, 13.663494}
{-23.526372, -24.540053, 14.288747}
{-8.600484, -27.750331, 14.793855}
{8.853255, -27.701486, 14.803014}
{24.45329, -24.45329, 14.308564}
{37.894577, -21.44005, 13.691318}
{49.495272, -19.459319, 12.981577}
{59.996498, -18.262644, 12.241093}
{69.716907, -17.521372, 11.486097}
{78.682051, -17.037039, 10.72264}
{86.713415, -16.701151, 9.95402}
{93.431723, -16.458149, 9.184197}
{98.198194, -16.271525, 8.424181}
{-96.635092, -27.372947, 10.681246}
{-88.253951, -28.727168, 11.068008}
{-77.618466, -29.090021, 11.350929}
{-66.815918, -26.975682, 11.538538}
{-56.838737, -22.01438, 11.690481}
{-50.458001, -19.529078, 12.105858}
{-43.812803, -19.678401, 12.853288}
{-34.628921, -21.514903, 13.557097}
{-22.860519, -24.387687, 14.166147}
{-8.398371, -27.487608, 14.659327}
{8.781506, -27.413141, 14.666069}
{24.251191, -24.251191, 14.18685}
{37.605689, -21.316922, 13.586477}
{49.173523, -19.381131, 12.893633}
{59.679185, -18.209186, 12.168762}
{69.43032, -17.4829, 11.428203}
{78.446507, -17.007853, 10.678478}
{86.54438, -16.679422, 9.923001}
{93.336769, -16.440446, 9.164994}
{98.169773, -16.256761, 8.411713}
{-96.619776, -27.727962, 11.187315}
