O(-30338055420864300000000000.00,-5612273659769920000000000.00,-1255732760610560000000000.00) Z(-0.04,-0.01,1.00) K1{-0.181975,0.983302,0.001754} K2{0.982503,0.181754,0.040667}
O(-19652021849281100000000000.00,-4130503485063640000000000.00,-808712946331859000000000.00) Z(-0.04,-0.01,1.00) K1{-0.205707,0.978613,0.000487} K2{0.977825,0.205521,0.040239}
O(-10805475552922000000000000.00,-5905251807301800000000000.00,-410073673068099000000000.00) Z(-0.03,-0.01,1.00) K1{-0.479267,0.877619,-0.009406} K2{0.877021,0.479297,0.033283}
O(-3480496372726890000000000.00,-9042195946899230000000000.00,-64127157524180400000000.00) Z(-0.01,0.00,1.00) K1{-0.933219,0.359255,-0.006098} K2{0.359217,0.933231,0.006618}
O(2711737499496460000000000.00,-12869460649285700000000000.00,239509876136019000000000.00) Z(0.27,0.04,-0.96) K1{-0.939803,-0.203141,-0.274781} K2{0.206149,-0.978351,0.018208}
O(8068423545493740000000000.00,-17176469620106500000000000.00,511657758318842000000000.00) Z(0.10,0.02,-1.00) K1{-0.900022,-0.425575,-0.094051} K2{0.425012,-0.904787,0.026952}
O(12811293214553100000000000.00,-21939559594155700000000000.00,761659387833302000000000.00) Z(0.08,0.01,-1.00) K1{-0.859697,-0.504734,-0.078513} K2{0.504033,-0.863165,0.029966}
O(17080377095637500000000000.00,-27239027319614000000000000.00,996321643492363000000000.00) Z(0.08,0.01,-1.00) K1{-0.843653,-0.531732,-0.074234} K2{0.530996,-0.846808,0.030974}
O(20932217307875700000000000.00,-33254905772147400000000000.00,1219798127742120000000000.00) Z(0.08,0.01,-1.00) K1{-0.842763,-0.533186,-0.073906} K2{0.532446,-0.845895,0.031028}
O(24297221319998100000000000.00,-40309035273490300000000000.00,1432149118943630000000000.00) Z(0.08,0.01,-1.00) K1{-0.852754,-0.516725,-0.076193} K2{0.516002,-0.856047,0.030415}
O(26802320926452200000000000.00,-48958581315777800000000000.00,1622579412510360000000000.00) Z(0.09,0.01,-1.00) K1{-0.873083,-0.480676,-0.081714} K2{0.479997,-0.876789,0.029058}
O(27098021695359100000000000.00,-60018561917626800000000000.00,1740613168798030000000000.00) Z(0.10,0.01,-1.00) K1{0.906285,0.411928,0.094677} K2{-0.411353,0.911093,-0.026423}
O(21100849659533700000000000.00,-72706629209819900000000000.00,1602593401276240000000000.00) Z(0.14,0.02,-0.99) K1{0.949954,0.278801,0.140914} K2{-0.278656,0.960158,-0.021164}
O(7107731277226800000000000.00,-78275803021647800000000000.00,1051771269388690000000000.00) Z(1.00,0.09,0.03) K1{-0.026625,0.011014,0.999585} K2{-0.090424,0.995814,-0.01338}
O(-3864442705787750000000000.00,-73832357190371200000000000.00,536004415505338000000000.00) Z(0.10,0.00,1.00) K1{-0.99391,0.052724,0.09676} K2{0.052268,0.998607,-0.00725}
O(-8962593623100790000000000.00,-67518116924387500000000000.00,255906589941971000000000.00) Z(0.05,0.00,1.00) K1{-0.990178,0.131619,0.04715} K2{0.131588,0.991297,-0.003757}
O(-11034339701679900000000000.00,-62022075845252700000000000.00,114192379093078000000000.00) Z(0.03,0.00,1.00) K1{0.984022,-0.175126,-0.032103} K2{-0.175159,-0.984538,0.001813}
O(-11550133681337500000000000.00,-57425419297560900000000000.00,48181355581926900000000.00) Z(0.03,0.00,1.00) K1{-0.980039,0.19714,0.02568} K2{0.197184,0.980366,-0.000823}
O(-11067312578504200000000000.00,-53400343407844000000000000.00,30703199699311500000000.00) Z(0.02,0.00,1.00) K1{-0.978928,0.202898,0.023082} K2{0.202939,0.979191,-0.000563}
O(-9755324547126560000000000.00,-49514769364132500000000000.00,50333182747258300000000.00) Z(0.02,0.00,1.00) K1{0.980866,-0.193272,-0.023412} K2{-0.193302,-0.981139,0.000997}
O(-7668352737444280000000000.00,-45581252332906100000000000.00,102948951092820000000000.00) Z(0.03,0.00,1.00) K1{-0.985753,0.165901,0.027709} K2{0.165903,0.98614,-0.002227}
O(-984446597185390000000000.00,-37397768260357000000000000.00,313478697962973000000000.00) Z(0.08,0.01,1.00) K1{-0.996292,0.026911,0.081722} K2{0.026314,0.999619,-0.008379}
O(4052991109989250000000000.00,-33443094487681200000000000.00,493211897543296000000000.00) Z(0.62,0.09,0.78) K1{0.776104,0.084841,-0.624871} K2{0.120297,-0.99263,0.014639}
O(11075001104707700000000000.00,-29957469573724900000000000.00,763048140131185000000000.00) Z(0.14,0.03,-0.99) K1{0.92767,0.346496,0.139172} K2{-0.346655,0.937689,-0.023884}
O(21406522715022400000000000.00,-28664480527090400000000000.00,1196567171631210000000000.00) Z(0.08,0.02,-1.00) K1{-0.797563,-0.598699,-0.073845} K2{0.598021,-0.800783,0.033428}
O(33947633496950000000000000.00,-35395319341668700000000000.00,1801808854272070000000000.00) Z(0.07,0.02,-1.00) K1{-0.718762,-0.692508,-0.061763} K2{0.691727,-0.721225,0.036714}
O(38301230434073100000000000.00,-50409327403841300000000000.00,2132585403643450000000000.00) Z(0.08,0.02,-1.00) K1{-0.792635,-0.605329,-0.072842} K2{0.604642,-0.795786,0.033666}
O(28579250373187200000000000.00,-70559039833222100000000000.00,1904855341137040000000000.00) Z(0.12,0.02,-0.99) K1{0.919447,0.375558,0.116502} K2{-0.375297,0.926567,-0.025014}
O(17436399275804800000000000.00,-81135807182441000000000000.00,1524691977205400000000000.00) Z(0.21,0.03,-0.98) K1{0.955848,0.209292,0.20628} K2{-0.210071,0.977513,-0.018369}
O(12108510443554000000000000.00,-85063622106379800000000000.00,1332168864242050000000000.00) Z(0.32,0.03,-0.95) K1{0.935905,0.138296,0.323969} K2{-0.140909,0.989901,-0.015503}
O(6792307621297550000000000.00,-88372626497850600000000000.00,1134259882043340000000000.00) Z(0.71,0.05,-0.71) K1{-0.704986,-0.063252,-0.706395} K2{0.076628,-0.996978,0.012796}
O(1366072475412500000000000.00,-91026582360419900000000000.00,925367697402073000000000.00) Z(0.67,0.02,0.75) K1{-0.745665,-0.004417,0.666307} K2{-0.015005,0.999836,-0.010164}
O(-4277182345052820000000000.00,-92754816649003400000000000.00,698299264405791000000000.00) Z(0.27,-0.01,0.96) K1{-0.962273,0.046391,0.268103} K2{0.046063,0.99891,-0.00752}
O(-10185862091725700000000000.00,-92946275728469300000000000.00,445149488158405000000000.00) Z(0.15,-0.01,0.99) K1{-0.982884,0.108426,0.14894} K2{0.108935,0.994037,-0.004761}
O(-16336780050092200000000000.00,-91171127971457800000000000.00,162827622127230000000000.00) Z(0.09,-0.01,1.00) K1{-0.979882,0.175752,0.09457} K2{0.176379,0.984321,-0.001758}
O(-22158771013831700000000000.00,-86376103774237900000000000.00,-134044981164099000000000.00) Z(0.06,-0.02,1.00) K1{-0.966641,0.24788,0.064501} K2{0.248491,0.968633,0.001503}
O(-13895136497539700000000000.00,-69756148809705400000000000.00,64350398834552200000000.00) Z(0.07,-0.01,1.00) K1{0.977866,-0.194857,-0.076212} K2{-0.195358,-0.980732,0.000905}
O(-1887045776867810000000000.00,-72593375501001400000000000.00,609529411950777000000000.00) Z(0.16,0.00,0.99) K1{-0.986749,0.026994,0.159993} K2{0.025985,0.999627,-0.008393}
O(7138981419638400000000000.00,-80459752429480500000000000.00,1073895845726270000000000.00) Z(0.31,0.04,0.95) K1{-0.946683,-0.079831,0.312118} K2{-0.088372,0.995999,-0.013294}
O(19976150223107100000000000.00,-103903099366560000000000000.00,1850987249751240000000000.00) Z(0.66,0.14,0.73) K1{-0.723454,-0.127,0.67859} K2{-0.188771,0.981865,-0.017491}
O(25409166224080900000000000.00,-123366682380805000000000000.00,2270691716464350000000000.00) Z(0.74,0.16,0.66) K1{-0.645244,-0.119007,0.75465} K2{-0.201697,0.979282,-0.018025}
O(38550870863817400000000000.00,-146919936312297000000000000.00,3061937774582310000000000.00) Z(0.73,0.21,0.65) K1{-0.629488,-0.149282,0.762535} K2{-0.25375,0.96706,-0.020154}
O(54405814950692600000000000.00,-132810366339283000000000000.00,3611844660370710000000000.00) Z(0.58,0.26,0.77) K1{0.717383,0.276485,-0.639467} K2{0.378956,-0.925073,0.025158}
O(52304811100761900000000000.00,-124351452468276000000000000.00,3440671006462090000000000.00) Z(0.53,0.25,0.81) K1{0.754043,0.301013,-0.58379} K2{0.387593,-0.921478,0.025496}
O(41322095372279700000000000.00,-115501315144700000000000000.00,2882497802771730000000000.00) Z(0.69,0.26,0.67) K1{-0.641363,-0.211048,0.737639} K2{-0.336761,0.941297,-0.023491}
O(35237685598425300000000000.00,-110923487822186000000000000.00,2576364757763060000000000.00) Z(0.90,0.29,0.33) K1{-0.318688,-0.079301,0.944537} K2{-0.302691,0.952832,-0.022131}
O(29421469192591100000000000.00,-105863898009788000000000000.00,2277219764561190000000000.00) Z(0.91,0.25,-0.33) K1{-0.31673,-0.108295,-0.942313} K2{0.267712,-0.963276,0.020721}
O(24036147046076400000000000.00,-100409064556497000000000000.00,1992907338767030000000000.00) Z(0.65,0.14,-0.75) K1{0.727306,0.187209,0.660286} K2{-0.232761,0.972342,-0.019299}
O(19131889644848700000000000.00,-94678156296092400000000000.00,1726726845904260000000000.00) Z(0.45,0.07,-0.89) K1{0.871626,0.184415,0.454158} K2{-0.198038,0.980031,-0.017874}
O(14713633436283400000000000.00,-88801803965596300000000000.00,1480134578876410000000000.00) Z(0.33,0.04,-0.94) K1{0.928021,0.159377,0.336714} K2{-0.16344,0.986416,-0.016441}
O(10777770456873500000000000.00,-82997808033798700000000000.00,1255047814521500000000000.00) Z(0.27,0.02,-0.96) K1{-0.955254,-0.128077,-0.266621} K2{0.12876,-0.991562,0.014994}
O(7313136954615380000000000.00,-77644042431043000000000000.00,1054581389586220000000000.00) Z(0.22,0.01,-0.98) K1{-0.970614,-0.094426,-0.221341} K2{0.093764,-0.995503,0.013521}
O(1482456589740940000000000.00,-67522945475238500000000000.00,706637621985243000000000.00) Z(0.17,-0.01,-0.99) K1{0.985949,0.023377,0.165405} K2{-0.021948,0.999704,-0.010462}
O(-3033409878107570000000000.00,-56792734043180300000000000.00,409634963583346000000000.00) Z(0.13,-0.01,-0.99) K1{-0.989842,0.051915,-0.132354} K2{-0.053335,-0.998551,0.007202}
O(-4735556950361500000000000.00,-51070857097123900000000000.00,281722065524436000000000.00) Z(0.12,-0.02,-0.99) K1{0.988518,-0.090995,0.120632} K2{0.092328,0.995714,-0.005493}
O(-6896187554756010000000000.00,-32470090677742400000000000.00,11445555102968600000000.00) Z(0.09,-0.02,-1.00) K1{-0.973562,0.206736,-0.097148} K2{-0.207752,-0.978181,0.000345}
O(-6329327238868800000000000.00,-25914486439962700000000000.00,-26487284745078700000000.00) Z(0.09,-0.02,-1.00) K1{-0.967245,0.236334,-0.092647} K2{-0.237265,-0.971445,-0.000993}
O(-4931376626250840000000000.00,-19344917983458400000000000.00,-28688663769164400000000.00) Z(0.09,-0.02,-1.00) K1{-0.964982,0.246126,-0.090733} K2{-0.247018,-0.96901,-0.001437}
O(-2615221299288940000000000.00,-13006419209977600000000000.00,10932921945138000000000.00) Z(0.09,-0.02,-1.00) K1{-0.975831,0.196131,-0.096362} K2{-0.197126,-0.980378,0.000824}
O(635975228492493000000000.00,-7294097610462530000000000.00,96864490232066500000000.00) Z(0.30,0.01,-0.96) K1{-0.951451,-0.086879,-0.295286} K2{0.086853,-0.996133,0.013228}
O(4788138088466020000000000.00,-2555870467829970000000000.00,230947066506872000000000.00) Z(-0.03,0.03,1.00) K1{-0.471273,-0.881925,0.010537} K2{-0.881387,0.470478,-0.042512}
O(9660594989044150000000000.00,879013272569728000000000.00,408517722135959000000000.00) Z(-0.04,0.03,1.00) K1{0.089259,-0.995517,0.031285} K2{-0.995004,-0.090535,-0.042076}
O(14857746426467700000000000.00,2753572538003100000000000.00,614950941272925000000000.00) Z(-0.05,0.03,1.00) K1{0.18071,-0.982911,0.035081} K2{-0.982443,-0.182075,-0.040663}
O(19842841990208800000000000.00,3035482467794540000000000.00,827391754777784000000000.00) Z(-0.05,0.03,1.00) K1{0.149752,-0.988145,0.033819} K2{-0.987662,-0.151089,-0.041183}
O(24128842430137900000000000.00,1970476016471550000000000.00,1022483951709900000000000.00) Z(-0.04,0.03,1.00) K1{0.08005,-0.996309,0.030996} K2{-0.995794,-0.081321,-0.042198}
O(27438902256936200000000000.00,-29439716662511100000000.00,1184359279701370000000000.00) Z(-0.04,0.03,1.00) K1{-0.002269,-0.999613,0.027729} K2{-0.999069,0.001072,-0.043123}
O(29723437808907200000000000.00,-2555231604082750000000000.00,1306984951092960000000000.00) Z(-0.04,0.03,1.00) K1{-0.086693,-0.995935,0.024459} K2{-0.99537,0.085569,-0.043768}
O(31074578274758200000000000.00,-5301530223304780000000000.00,1391430207032650000000000.00) Z(-0.04,0.03,1.00) K1{-0.169068,-0.985373,0.021362} K2{-0.984798,0.168013,-0.044096}
O(31628205305142500000000000.00,-8079462750973090000000000.00,1441761139109290000000000.00) Z(-0.04,0.03,1.00) K1{-0.248251,-0.96852,0.018469} K2{-0.967943,0.247262,-0.044123}
O(31463508144670800000000000.00,-10771392581288400000000000.00,1460275407536770000000000.00) Z(-0.04,0.03,1.00) K1{-0.324505,-0.945753,0.015754} K2{-0.945184,0.323579,-0.043868}
O(30508161407229200000000000.00,-13243485841042300000000000.00,1442578088577550000000000.00) Z(-0.03,0.03,1.00) K1{-0.398688,-0.916991,0.01322} K2{-0.916438,0.397823,-0.043334}
O(28816299430478600000000000.00,-15405906043481800000000000.00,1390150227315630000000000.00) Z(-0.03,0.03,1.00) K1{-0.47186,-0.881604,0.011038} K2{-0.881083,0.471049,-0.042505}
O(26545637661511600000000000.00,-17245010000843700000000000.00,1309667967598990000000000.00) Z(-0.03,0.03,1.00) K1{-0.545075,-0.838334,0.009383} K2{-0.837866,0.544308,-0.041337}
O(23803663144230300000000000.00,-18760269812817400000000000.00,1205764700355340000000000.00) Z(-0.03,0.03,1.00) K1{-0.619238,-0.785156,0.008618} K2{-0.784777,0.618502,-0.039753}
O(20658257579752700000000000.00,-19950518416446100000000000.00,1081358540091360000000000.00) Z(-0.02,0.03,1.00) K1{-0.694905,-0.719038,0.009573} K2{-0.718812,0.694186,-0.037626}
O(17151956320315900000000000.00,-20809398818141500000000000.00,938224660068492000000000.00) Z(-0.01,0.04,1.00) K1{-0.771901,-0.635575,0.014572} K2{-0.63565,0.771194,-0.034771}
O(13309525869066300000000000.00,-21321487746779600000000000.00,777284940113372000000000.00) Z(0.01,0.04,1.00) K1{-0.848373,-0.528391,0.032648} K2{-0.529277,0.847886,-0.03091}
O(4654629553616890000000000.00,-21173543248484900000000000.00,402389113297299000000000.00) Z(0.17,0.02,-0.99) K1{-0.961874,-0.214671,-0.169455} K2{0.214669,-0.976511,0.018558}
O(-157472020127290000000000.00,-20398694903259000000000000.00,187355985691650000000000.00) Z(0.09,-0.01,-1.00) K1{-0.996155,0.006888,-0.087332} K2{-0.007719,-0.999928,0.009184}
O(-5300678455491300000000000.00,-19040445119868100000000000.00,-47518154675067100000000.00) Z(0.07,-0.02,-1.00) K1{-0.960957,0.267696,-0.070005} K2{-0.268191,-0.963363,-0.002404}
O(-10799014688514500000000000.00,-16973397568564600000000000.00,-304463606859070000000000.00) Z(0.06,-0.02,-1.00) K1{-0.841683,0.536588,-0.060364} K2{-0.536735,-0.843615,-0.015133}
O(-16627084981526700000000000.00,-13930483456260400000000000.00,-584926271503251000000000.00) Z(0.05,-0.02,-1.00) K1{-0.64033,0.766417,-0.050818} K2{-0.766249,-0.641978,-0.026956}
O(-22530663467733200000000000.00,-9540589423468020000000000.00,-881467719410812000000000.00) Z(0.05,-0.02,-1.00) K1{-0.388275,0.920661,-0.040332} K2{-0.920247,-0.389678,-0.036003}
O(-28025644751525000000000000.00,-3559562953527820000000000.00,-1175520848303880000000000.00) Z(0.04,-0.02,-1.00) K1{-0.124714,0.991746,-0.029777} K2{-0.991173,-0.12589,-0.041574}
O(-32439607500125800000000000.00,3989864819780150000000000.00,-1437852171876090000000000.00) Z(0.04,-0.03,-1.00) K1{0.12293,0.99221,-0.020183} K2{-0.991562,0.121956,-0.04395}
O(-35100791962494200000000000.00,12671261101189200000000000.00,-1635318984870060000000000.00) Z(0.04,-0.03,-1.00) K1{0.340033,0.940332,-0.012381} K2{-0.939687,0.339223,-0.043779}
O(-35662492479280500000000000.00,21688637969094700000000000.00,-1745383749703610000000000.00) Z(0.03,-0.03,-1.00) K1{0.519854,0.854226,-0.007056} K2{-0.853654,0.519162,-0.041779}
O(-34273730875274900000000000.00,30212829934674200000000000.00,-1766585477776800000000000.00) Z(0.03,-0.03,-1.00) K1{0.661402,0.750015,-0.004892} K2{-0.749589,0.660775,-0.038636}
O(-31421257585712800000000000.00,37694787098266900000000000.00,-1714703230044060000000000.00) Z(0.02,-0.03,-1.00) K1{0.768266,0.640095,-0.006783} K2{-0.639901,0.767663,-0.03492}
O(-27646902108413400000000000.00,43919285229766900000000000.00,-1611070358061120000000000.00) Z(0.00,-0.03,-1.00) K1{-0.846436,-0.532291,0.014567} K2{0.532474,-0.845877,0.031029}
O(-18918454313295000000000000.00,52633096924498900000000000.00,-1317344231961380000000000.00) Z(-0.07,-0.05,-1.00) K1{-0.938567,-0.335317,0.081581} K2{0.338159,-0.940794,0.023547}
O(-14471742204532000000000000.00,55316708752733200000000000.00,-1150995426224440000000000.00) Z(-0.29,-0.10,-0.95) K1{-0.923749,-0.235381,0.302132} K2{0.253047,-0.967245,0.020126}
O(-10227986097103700000000000.00,57333170569147800000000000.00,-987055047518168000000000.00) Z(-0.46,-0.07,0.89) K1{0.871855,0.163483,0.461673} K2{0.175598,-0.984316,0.016946}
O(-2472438847229450000000000.00,60342595884186200000000000.00,-681019494798157000000000.00) Z(-0.14,0.01,0.99) K1{0.989022,0.042122,0.141639} K2{0.040936,-0.999098,0.011276}
O(1084555332178860000000000.00,61427199219774200000000000.00,-537845939181875000000000.00) Z(-0.12,0.01,0.99) K1{-0.992794,0.016489,-0.118697} K2{0.017653,0.999806,-0.008754}
O(4441999283765370000000000.00,62245148753318800000000000.00,-400745589779145000000000.00) Z(-0.11,0.01,0.99) K1{-0.991868,0.070099,-0.106229} K2{0.07118,0.997443,-0.006422}
O(7592727479805700000000000.00,62788804384596400000000000.00,-269955104922974000000000.00) Z(-0.10,0.02,1.00) K1{0.987999,-0.119051,0.098412} K2{-0.120049,-0.992759,0.004268}
O(10511297947138600000000000.00,63037406023763700000000000.00,-146374650459742000000000.00) Z(-0.09,0.02,1.00) K1{-0.982135,0.163552,-0.093066} K2{0.164476,0.986378,-0.00229}
O(13148119987769400000000000.00,62958087605323700000000000.00,-31831531087058500000000.00) Z(-0.09,0.02,1.00) K1{0.974989,-0.203571,0.089195} K2{-0.204429,-0.978881,0.000495}
O(17199784027626000000000000.00,61636488626062300000000000.00,155591107802110000000000.00) Z(-0.08,0.02,1.00) K1{0.959735,-0.268028,0.084077} K2{-0.268782,-0.963198,-0.002431}
O(18393037053106800000000000.00,58339136206961600000000000.00,238468586884797000000000.00) Z(-0.08,0.02,1.00) K1{0.950462,-0.299992,0.081409} K2{-0.300685,-0.953715,-0.003898}
O(17112718962267600000000000.00,55691724630615000000000000.00,208416554460947000000000.00) Z(-0.08,0.02,1.00) K1{0.952644,-0.293029,0.081261} K2{-0.29372,-0.955885,-0.003577}
O(14152209421170000000000000.00,52702686748208300000000000.00,109110051378590000000000.00) Z(-0.08,0.02,1.00) K1{0.962438,-0.258614,0.082657} K2{-0.259341,-0.965784,-0.001999}
O(9339872417715660000000000.00,50019524130773400000000000.00,-73020349215383200000000.00) Z(-0.08,0.02,1.00) K1{0.979329,-0.182738,0.086724} K2{-0.183552,-0.983009,0.001435}
O(2706001152714470000000000.00,48371427813486400000000000.00,-343607728641858000000000.00) Z(-0.10,0.01,1.00) K1{-0.993842,0.054914,-0.096241} K2{0.055853,0.998414,-0.007092}
O(-14305667586603400000000000.00,50727141220981200000000000.00,-1100139335969230000000000.00) Z(-0.19,-0.03,0.98) K1{0.943228,0.270191,0.193177} K2{0.271366,-0.96225,0.020869}
O(-23313948905097300000000000.00,55267985403823500000000000.00,-1532095721107230000000000.00) Z(-0.52,-0.20,0.83) K1{0.757515,0.335077,0.560262} K2{0.388542,-0.921077,0.025533}
O(-46699577120775700000000000.00,79975622705818600000000000.00,-2776425933538260000000000.00) Z(-0.23,-0.17,-0.96) K1{-0.833608,-0.4771,0.278338} K2{0.504024,-0.86317,0.029966}
O(-53114426809724900000000000.00,91132958519496400000000000.00,-3159441170241610000000000.00) Z(-0.23,-0.17,-0.96) K1{0.833125,0.475788,-0.282006} K2{-0.503317,0.863583,-0.029939}
O(-59256994105750300000000000.00,103823319323609000000000000.00,-3545297368422750000000000.00) Z(-0.25,-0.18,-0.95) K1{-0.830386,-0.463376,0.309422} K2{0.495476,-0.868116,0.029644}
O(-65660341751978000000000000.00,118472418295773000000000000.00,-3961049783829790000000000.00) Z(-0.29,-0.19,-0.94) K1{-0.824299,-0.445151,0.349816} K2{0.484546,-0.874277,0.029231}
O(-82231764794453200000000000.00,153858396120141000000000000.00,-5012956696043840000000000.00) Z(-0.35,-0.22,-0.91) K1{-0.809637,-0.419342,0.410659} K2{0.47117,-0.881575,0.028723}
O(-109461975384909000000000000.00,212620300061458000000000000.00,-6747315302254640000000000.00) Z(-0.39,-0.23,-0.89) K1{0.79964,0.397386,-0.450178} K2{-0.457544,0.888739,-0.028203}
O(-74630332980081400000000000.00,221035223729111000000000000.00,-5324311362153490000000000.00) Z(-0.43,-0.17,-0.89) K1{0.843072,0.2735,-0.463063} K2{-0.319814,0.947205,-0.022816}
O(-56951315345371300000000000.00,209983327575473000000000000.00,-4456214882410480000000000.00) Z(-0.40,-0.13,-0.91) K1{-0.879708,-0.229758,0.416323} K2{0.261707,-0.96493,0.020478}
O(-33172352434431800000000000.00,209076604772389000000000000.00,-3421439773713950000000000.00) Z(-0.27,-0.06,-0.96) K1{0.950836,0.146394,-0.272908} K2{-0.156681,0.987517,-0.01616}
O(588074533161530000000000.00,199350408118300000000000000.00,-1871971502406920000000000.00) Z(-0.14,-0.01,-0.99) K1{0.9906,-0.004206,-0.136723} K2{0.00295,0.999952,-0.00939}
O(2625241538072880000000000.00,163992851903198000000000000.00,-1447530688121250000000000.00) Z(-0.13,-0.01,-0.99) K1{0.991648,-0.017003,-0.12785} K2{0.016006,0.999833,-0.008825}
O(-3267450796572580000000000.00,145718108048248000000000000.00,-1527889043492130000000000.00) Z(-0.16,-0.01,-0.99) K1{-0.987548,-0.020509,0.155974} K2{0.022416,-0.999694,0.010482}
O(-11023646447188100000000000.00,121723192235600000000000000.00,-1634222887741560000000000.00) Z(-0.26,-0.04,-0.96) K1{-0.96069,-0.083448,0.264784} K2{0.090186,-0.995835,0.01337}
O(-14095713923378600000000000.00,112806523358484000000000000.00,-1681928681587770000000000.00) Z(-0.39,-0.06,-0.92) K1{0.912827,0.108192,-0.393753} K2{-0.123977,0.992175,-0.014793}
O(-22538179558745800000000000.00,91382949480461600000000000.00,-1842351572323230000000000.00) Z(-0.50,-0.11,0.86) K1{-0.83419,-0.21597,-0.507428} K2{-0.239413,0.970721,-0.01957}
O(-25392768528327500000000000.00,85195513864068100000000000.00,-1906648300708790000000000.00) Z(-0.30,-0.07,0.95) K1{0.911093,0.278358,0.304018} K2{0.28557,-0.958118,0.021442}
O(-28373675578818100000000000.00,79244064470112900000000000.00,-1978642188353610000000000.00) Z(-0.21,-0.05,0.98) K1{0.918646,0.334187,0.210734} K2{0.337004,-0.94121,0.023501}
O(-34955608434783300000000000.00,67653905559639300000000000.00,-2152367109444410000000000.00) Z(-0.12,-0.03,0.99) K1{0.879859,0.458576,0.124721} K2{0.458848,-0.888065,0.028253}
O(-38694702134948200000000000.00,61832123084556800000000000.00,-2258313817237390000000000.00) Z(-0.10,-0.03,0.99) K1{-0.841698,-0.530424,-0.100968} K2{-0.530234,0.847286,-0.030946}
O(-42841245884407600000000000.00,55855164162583700000000000.00,-2380366777184940000000000.00) Z(-0.09,-0.02,1.00) K1{0.789041,0.60873,0.082836} K2{0.608253,-0.793023,0.033796}
O(-47470323576811400000000000.00,49570124709024400000000000.00,-2520310778892580000000000.00) Z(-0.07,-0.02,1.00) K1{0.718834,0.691844,0.06804} K2{0.691178,-0.721752,0.036696}
O(-66481343731865500000000000.00,27511279214925600000000000.00,-3130762959743890000000000.00) Z(-0.05,-0.01,1.00) K1{0.380811,0.924046,0.033497} K2{0.923135,-0.382011,0.043473}
O(-78202840981164600000000000.00,18606211503193000000000000.00,-3551836848732430000000000.00) Z(-0.05,-0.01,1.00) K1{0.230374,0.972812,0.023779} K2{0.971896,-0.231236,0.044142}
O(-106092711507265000000000000.00,13598865357047400000000000.00,-4707742509423650000000000.00) Z(-0.05,-0.01,1.00) K1{0.126341,0.991827,0.017821} K2{0.990926,-0.127016,0.043971}
O(-105982201916661000000000000.00,49771142902815000000000000.00,-5047268175530390000000000.00) Z(-0.05,-0.02,1.00) K1{0.423331,0.90521,0.037217} K2{0.904317,-0.424683,0.043067}
O(-82102718979313800000000000.00,52598553806721500000000000.00,-4043682898401540000000000.00) Z(-0.06,-0.02,1.00) K1{0.537163,0.842134,0.047601} K2{0.841302,-0.538975,0.041435}
O(-68237949785573800000000000.00,50526958191845800000000000.00,-3425644759911830000000000.00) Z(-0.06,-0.02,1.00) K1{0.592449,0.803787,0.054129} K2{0.803015,-0.594594,0.040313}
O(-57588507613145700000000000.00,47766335847401500000000000.00,-2939803075837540000000000.00) Z(-0.07,-0.02,1.00) K1{0.63542,0.769799,0.060422} K2{0.769099,-0.637923,0.039261}
O(-48529182547502700000000000.00,44778367538815400000000000.00,-2520417510146550000000000.00) Z(-0.07,-0.02,1.00) K1{-0.674681,-0.735003,-0.067643} K2{-0.734403,0.677641,-0.038142}
O(-40383203380932300000000000.00,41692604477906300000000000.00,-2139515920652190000000000.00) Z(-0.08,-0.03,1.00) K1{0.714173,0.695703,0.077158} K2{0.695265,-0.717809,0.036835}
O(-25498068094795100000000000.00,35397263000440500000000000.00,-1437244255729990000000000.00) Z(-0.12,-0.04,0.99) K1{-0.803029,-0.583393,-0.121642} K2{-0.58417,0.810963,-0.032928}
O(-11024878432751900000000000.00,28862182811557300000000000.00,-750467947320060000000000.00) Z(-0.20,-0.10,-0.97) K1{0.912628,0.342819,-0.222679} K2{-0.356731,0.933891,-0.024283}
O(-3455195806513430000000000.00,25261452299900400000000000.00,-389534398678061000000000.00) Z(-0.02,-0.02,-1.00) K1{0.990626,0.135194,-0.019552} K2{-0.1355,0.99066,-0.015276}
O(4470852622602420000000000.00,21376806910519100000000000.00,-10519893500587700000000.00) Z(0.01,0.00,-1.00) K1{0.978722,-0.204688,0.014378} K2{0.204716,0.978821,-0.000482}
O(12840196809239500000000000.00,17190036396887500000000000.00,390500134307183000000000.00) Z(0.03,0.00,-1.00) K1{0.800789,-0.59861,0.020081} K2{0.598339,0.801037,0.018197}
O(21702351618939400000000000.00,12629415834791500000000000.00,816345280548285000000000.00) Z(0.03,0.01,-1.00) K1{0.502595,-0.864438,0.012076} K2{0.863847,0.502705,0.032494}
O(31147486526664500000000000.00,7682327841155960000000000.00,1271026816576900000000000.00) Z(0.04,0.01,-1.00) K1{0.239411,-0.970917,0.001468} K2{0.970143,0.23928,0.039588}
O(41385924504382200000000000.00,2289198453827620000000000.00,1764187959331950000000000.00) Z(0.04,0.01,-1.00) K1{0.055535,-0.998431,-0.007228} K2{0.997571,0.055179,0.042524}
O(52765976854537700000000000.00,-3723819579819360000000000.00,2312514757533030000000000.00) Z(0.04,0.01,-1.00) K1{-0.069788,-0.997466,-0.013819} K2{0.996567,-0.07033,0.043675}
